interconnector_1_price,interconnector_1_import_availability,interconnector_1_export_availability,interconnector_2_price,interconnector_2_import_availability,interconnector_2_export_availability,interconnector_3_price,interconnector_3_import_availability,interconnector_3_export_availability,interconnector_4_price,interconnector_4_import_availability,interconnector_4_export_availability,interconnector_5_price,interconnector_5_import_availability,interconnector_5_export_availability,interconnector_6_price,interconnector_6_import_availability,interconnector_6_export_availability,interconnector_7_price,interconnector_7_import_availability,interconnector_7_export_availability,interconnector_8_price,interconnector_8_import_availability,interconnector_8_export_availability,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline
45.18,1.0,1.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.04695,0.0,0.01,1.0,0.0,0.01,0.04695,0.0,45.18,1.0,1.0,45.18,0.0,0.04695,2.9575434041815645e-08,2.95040573924058e-08,2.95040573924058e-08,2.9450746904281964e-08,2.0532915863325353e-08,6.329571377060352e-09,6.567849822844606e-09,0.0,6.314898495187967e-09,1.927727969757133e-08,1.927727969757133e-08,1.057172428347448e-07,2.999985000075e-08,2.9026703789737558e-08,0.0,0.0,5.091067,2.9450746904281964e-08,3.6583988277433494e-08,3.2565190941692355e-08,3.2565190941692355e-08
45.18,1.0,1.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.050185,0.0,0.01,1.0,0.0,0.01,0.050185,0.0,45.18,1.0,1.0,45.18,0.0,0.050185,2.9156913748771087e-08,2.908654714628685e-08,2.908654714628685e-08,1.4447536217194925e-08,1.2496768594371339e-08,6.329571377060352e-09,7.747196863729673e-09,0.0,1.0647481186467592e-08,2.2909230944939845e-08,2.2909230944939845e-08,1.1908209450442893e-07,3.138873194522916e-08,2.847116878897703e-08,9.516229035003007e-09,0.0,4.95958,1.4447536217194925e-08,3.98911520177135e-08,3.51391492726126e-08,3.51391492726126e-08
43.01,1.0,1.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.050879,0.0,0.01,1.0,0.0,0.01,0.050879,0.0,45.18,1.0,1.0,45.18,0.0,0.050879,2.845937992703015e-08,2.83906967360886e-08,2.83906967360886e-08,1.5836722391925207e-08,7.626129082122052e-09,6.329571377060352e-09,1.04265590233002e-08,0.0,2.7389802266688696e-08,3.073189517004125e-08,3.073189517004125e-08,7.138565255325837e-08,3.138873194522916e-08,2.777675003802637e-08,6.150742100943468e-08,0.0,5.908618,1.5836722391925207e-08,4.300232745404277e-08,3.701684024307449e-08,3.701684024307449e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.050062,0.0,0.01,1.0,0.0,0.01,0.050062,0.0,45.18,1.0,1.0,45.18,0.0,0.050062,3.041247462790477e-08,3.0339077884643704e-08,3.0339077884643704e-08,2.9450746904281964e-08,8.560071018403327e-09,6.329571377060352e-09,1.2210268960581887e-08,0.0,4.09812501298642e-08,3.827517852996047e-08,3.827517852996047e-08,4.1339719386986746e-08,3.1666508334125e-08,3.0137773791258606e-08,1.1143325570044122e-07,8.504101533307726e-08,7.186242,2.9450746904281964e-08,4.410432160528649e-08,3.7633767325829454e-08,3.7633767325829454e-08
26.01,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.048965,0.0,0.01,1.0,0.0,0.01,0.048965,0.0,14.46,1.0,1.0,14.46,0.0,0.048965,3.2644582857475756e-08,3.25657991972781e-08,3.25657991972781e-08,5.0566376760182244e-08,5.674254239144688e-09,6.329571377060352e-09,1.0864941964188423e-08,0.0,3.537219658884305e-08,4.218651064251118e-08,4.218651064251118e-08,4.2780103242196226e-08,3.1666508334125e-08,3.291544879506125e-08,1.3661705953633336e-07,1.5749604276150238e-07,7.961141,5.0566376760182244e-08,4.176497657775149e-08,4.378854162561491e-08,4.378854162561491e-08
26.01,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.056998,0.0,0.01,1.0,0.0,0.01,0.056998,0.0,14.46,1.0,1.0,14.46,0.0,0.056998,3.348162344356488e-08,3.3400819689516e-08,3.3400819689516e-08,5.195556293491252e-08,1.1565546166472112e-08,6.329571377060352e-09,1.0054927804434621e-08,0.0,2.9728835322634474e-08,4.246589150769337e-08,4.246589150769337e-08,4.41734390842735e-08,3.138873194522916e-08,3.4304286296962564e-08,1.1557823871139116e-07,7.946751484902877e-08,8.835712,5.195556293491252e-08,4.410909938306079e-08,4.8807638843131725e-08,4.8807638843131725e-08
14.46,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.064715,0.0,0.01,1.0,0.0,0.01,0.064715,0.0,14.46,1.0,1.0,14.46,0.0,0.064715,3.362113020791307e-08,3.353998977155565e-08,3.353998977155565e-08,5.556744698921125e-08,1.7052781906112834e-08,6.329571377060352e-09,9.716772374307941e-09,0.0,2.7718335269186314e-08,4.442155756396872e-08,4.442155756396872e-08,4.539263772331462e-08,3.1666508334125e-08,3.40265187965823e-08,8.980284323167483e-08,2.318085844418069e-07,9.156229,5.556744698921125e-08,4.080116371295678e-08,4.9169704815014514e-08,4.9169704815014514e-08
14.46,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.127391,0.0,0.01,1.0,0.0,0.01,0.127391,0.0,14.46,1.0,1.0,14.46,0.0,0.127391,3.390014373660944e-08,3.381832993563495e-08,3.381832993563495e-08,5.473393528437308e-08,2.2044334944887056e-08,6.329571377060352e-09,9.545596176965445e-09,0.0,2.8488568388414226e-08,4.218651064251118e-08,4.218651064251118e-08,4.6312873038401736e-08,3.138873194522916e-08,3.40265187965823e-08,8.420769239251949e-08,1.3891754819327238e-07,9.332792,5.473393528437308e-08,3.986694733936857e-08,4.277803815434003e-08,4.277803815434003e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.096823,0.0,0.01,1.0,0.0,0.01,0.096823,0.0,45.18,1.0,1.0,45.18,0.0,0.096823,3.390014373660944e-08,3.381832993563495e-08,3.381832993563495e-08,5.417826081448097e-08,3.072647005105388e-08,6.329571377060352e-09,9.57377579614267e-09,0.0,2.801096279672476e-08,3.967208285587144e-08,3.967208285587144e-08,4.6832664251842084e-08,3.138873194522916e-08,3.44431700471527e-08,6.997299865102267e-08,1.0919253152115058e-07,9.321829,5.417826081448097e-08,4.278190640157182e-08,3.5403645800142414e-08,3.5403645800142414e-08
0.0,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.070025,0.0,0.02,1.0,0.0,0.02,0.070025,0.0,45.18,1.0,1.0,45.18,0.0,0.070025,3.4737184322698563e-08,3.465335042787285e-08,3.465335042787285e-08,5.112205123007435e-08,2.2886754964464767e-08,6.329571377060352e-09,9.657315376398552e-09,0.0,3.850125822867308e-08,3.799579766477828e-08,3.799579766477828e-08,4.689209958995087e-08,3.08331791674375e-08,3.527647254829349e-08,4.250020710975883e-08,0.0,8.933437,5.112205123007435e-08,4.578098827073131e-08,3.600928816068574e-08,3.600928816068574e-08
45.18,1.0,1.0,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.107936,0.0,0.03,1.0,0.0,0.03,0.107936,0.0,45.18,1.0,1.0,45.18,0.0,0.107936,3.417915726530581e-08,3.409667009971425e-08,3.409667009971425e-08,4.7788004410721676e-08,1.627008647446396e-08,6.329571377060352e-09,1.0543474464567402e-08,0.0,4.096456897303781e-08,3.855455939514266e-08,3.855455939514266e-08,4.6484151627981756e-08,3.0555402778541665e-08,3.458205379734283e-08,1.614474449876033e-08,0.0,8.288583,4.7788004410721676e-08,4.3702888857041014e-08,3.6575607604599253e-08,3.6575607604599253e-08
45.19,1.0,1.0,14.46,1.0,1.0,14.46,1.0,1.0,14.46,0.167109,0.167109,14.46,1.0,1.0,14.46,0.167109,0.167109,45.18,1.0,1.0,45.18,0.0,0.167109,3.3342116679216694e-08,3.3261649607476354e-08,3.3261649607476354e-08,4.5009632061261114e-08,2.9186705324433128e-08,6.574781294141791e-09,1.1869315554083e-08,0.0,2.143362503135943e-08,4.9450413137248195e-08,4.9450413137248195e-08,4.5656344814642976e-08,3.1110955556333326e-08,3.3609867546011905e-08,0.0,0.0,7.512004,4.5009632061261114e-08,4.141604675344436e-08,3.4764843717407955e-08,3.4764843717407955e-08
83.48,0.75,1.0,0.05,1.0,0.0,0.03,1.0,0.0,0.03,0.254866,0.0,0.01,1.0,0.0,0.01,0.254866,0.0,57.37,1.0,1.0,57.37,0.254866,0.254866,3.5295211380091315e-08,3.521003075603145e-08,3.521003075603145e-08,4.3342608651584774e-08,5.8010042490434057e-08,6.574781294141791e-09,1.4802294286248538e-08,0.0,3.089543294910804e-08,5.5596792171256454e-08,5.5596792171256454e-08,5.449863177893523e-08,3.1666508334125e-08,3.541535629848362e-08,0.0,0.0,7.045984,4.3342608651584774e-08,4.063895903471241e-08,3.3991840245910426e-08,3.3991840245910426e-08
45.18,1.0,1.0,0.04,1.0,0.0,0.03,1.0,0.0,0.03,0.343426,0.0,0.03,1.0,0.0,0.03,0.343426,0.0,45.19,1.0,1.0,45.19,0.0,0.343426,3.5713731673135874e-08,3.56275410021504e-08,3.56275410021504e-08,3.945288736233999e-08,6.09548516822879e-08,6.574781294141791e-09,1.4886833143780206e-08,0.0,3.764042271594512e-08,5.336174524979891e-08,5.336174524979891e-08,6.707855583712258e-08,3.138873194522916e-08,3.6109775049434274e-08,0.0,0.0,6.680481,3.945288736233999e-08,4.0805122777281385e-08,3.530677080023323e-08,3.530677080023323e-08
45.19,1.0,1.0,0.04,1.0,0.0,0.03,1.0,0.0,0.03,0.406754,0.0,0.03,1.0,0.0,0.03,0.406754,0.0,45.19,1.0,1.0,45.19,0.0,0.406754,3.4737184322698563e-08,3.465335042787285e-08,3.465335042787285e-08,3.8341538422555765e-08,4.062830466656956e-08,6.574781294141791e-09,1.4290864176500208e-08,0.0,3.841947980355673e-08,4.9450413137248195e-08,4.9450413137248195e-08,5.633493359781926e-08,3.1110955556333326e-08,3.527647254829349e-08,0.0,0.0,6.325619,3.8341538422555765e-08,4.271585377004101e-08,3.782265621454126e-08,3.782265621454126e-08
45.18,1.0,1.0,0.02,1.0,0.0,0.03,1.0,0.0,0.03,0.461531,0.0,0.03,1.0,0.0,0.03,0.461531,0.0,45.19,1.0,1.0,45.19,0.0,0.461531,3.4318664029654005e-08,3.42358401817539e-08,3.42358401817539e-08,3.973072459728605e-08,3.818681371834719e-08,6.574781294141791e-09,1.3590470733900357e-08,0.0,3.6752588025641923e-08,4.3862795833604336e-08,4.3862795833604336e-08,4.0298707653377973e-08,3.0555402778541665e-08,3.499870504791322e-08,0.0,0.0,6.181746,3.973072459728605e-08,4.551627482063182e-08,3.909418399112698e-08,3.909418399112698e-08
45.19,1.0,1.0,0.02,1.0,0.0,0.02,1.0,0.0,0.02,0.437483,0.0,0.01,1.0,0.0,0.01,0.437483,0.0,45.19,1.0,1.0,45.19,0.0,0.437483,3.362113020791307e-08,3.353998977155565e-08,3.353998977155565e-08,3.889721289244787e-08,5.2722376827445226e-08,6.574781294141791e-09,1.2700214608900775e-08,0.0,3.7913502377580307e-08,3.939270199068925e-08,3.939270199068925e-08,3.8248724478647934e-08,2.91665208340625e-08,3.458205379734283e-08,0.0,0.0,6.081565,3.889721289244787e-08,4.561039762758077e-08,3.6172308993866235e-08,3.6172308993866235e-08
45.18,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,0.50807,0.0,0.01,1.0,0.0,0.01,0.50807,0.0,57.37,1.0,1.0,57.37,0.50807,0.50807,3.320260991486851e-08,3.31224795254367e-08,3.31224795254367e-08,2.9172909669335907e-08,4.6316784026481884e-08,6.574781294141791e-09,1.1912184549214309e-08,0.0,4.2090086000937106e-08,3.212879949595222e-08,3.212879949595222e-08,0.0,2.888874444516666e-08,3.374875129620204e-08,0.0,0.0,6.323438,2.9172909669335907e-08,4.709643271421714e-08,3.8068489547644124e-08,3.8068489547644124e-08
45.19,1.0,1.0,43.0,1.0,1.0,43.01,1.0,1.0,43.01,0.525994,0.525994,43.01,1.0,1.0,43.01,0.525994,0.525994,45.19,1.0,1.0,45.19,0.0,0.525994,3.11100084496457e-08,3.103492829484195e-08,3.103492829484195e-08,2.2504816030630557e-08,5.078545928056912e-08,7.744163064931237e-09,1.143592899957372e-08,4.944836887748204e-08,4.7448371854522014e-08,2.5423658731579584e-08,2.5423658731579584e-08,0.0,2.8055415278479163e-08,3.152661129315993e-08,0.0,0.0,6.234045,2.2504816030630557e-08,4.9070216338509774e-08,3.8260243019686575e-08,3.8260243019686575e-08
45.19,1.0,1.0,43.0,1.0,1.0,43.01,1.0,1.0,43.01,0.533532,0.533532,43.01,1.0,1.0,43.01,0.533532,0.533532,45.19,1.0,1.0,45.19,0.0,0.533532,3.152852874269026e-08,3.14524385409609e-08,3.14524385409609e-08,2.0559955386008163e-08,4.930405938768619e-08,6.580040488073832e-09,8.86978495534998e-09,5.1279783731289316e-08,4.785301008407994e-08,2.1232945753846685e-08,2.1232945753846685e-08,0.0,2.8055415278479163e-08,3.110996004258953e-08,0.0,0.0,6.155604,2.0559955386008163e-08,5.107752043061423e-08,4.052560760089613e-08,4.052560760089613e-08
45.19,1.0,1.0,43.0,1.0,1.0,43.03,1.0,1.0,43.03,0.549143,0.549143,43.04,1.0,1.0,43.04,0.549143,0.549143,45.19,1.0,1.0,45.19,0.0,0.549143,3.0970501685297515e-08,3.08957582128023e-08,3.08957582128023e-08,2.0559955386008163e-08,3.9356516112056845e-08,6.575175733686693e-09,7.881999368233484e-09,5.1279783731289316e-08,4.338001241052853e-08,1.9556660562753525e-08,1.9556660562753525e-08,0.0,2.8055415278479163e-08,3.041554129163888e-08,0.0,0.0,6.177388,2.0559955386008163e-08,4.9236333297453045e-08,4.482335065242255e-08,4.482335065242255e-08
45.2,1.0,1.0,43.0,1.0,1.0,43.04,1.0,1.0,43.04,0.494739,0.494739,43.01,1.0,1.0,43.01,0.494739,0.494739,45.19,1.0,1.0,45.19,0.0,0.494739,3.11100084496457e-08,3.103492829484195e-08,3.103492829484195e-08,2.1671304325792387e-08,4.355376351032037e-08,6.575175733686693e-09,7.269742181358138e-09,5.1279783731289316e-08,3.47502833836827e-08,1.7880375371660365e-08,1.7880375371660365e-08,0.0,2.8055415278479163e-08,3.0554425041829005e-08,0.0,0.0,5.922749,2.1671304325792387e-08,4.565330406029804e-08,4.3286197876085854e-08,4.3286197876085854e-08
45.21,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.488761,0.488761,43.01,1.0,1.0,43.01,0.488761,0.488761,45.19,1.0,1.0,45.19,0.0,0.488761,3.11100084496457e-08,3.103492829484195e-08,3.103492829484195e-08,2.5005351145145065e-08,4.268760009063785e-08,6.576359052321403e-09,6.8635359687502915e-09,5.1279783731289316e-08,2.3081020217113923e-08,1.7600994506478174e-08,1.7600994506478174e-08,0.0,2.8333191667374997e-08,3.0554425041829005e-08,0.0,0.0,5.932533,2.5005351145145065e-08,4.379080698563192e-08,3.673906246555713e-08,3.673906246555713e-08
45.19,1.0,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.515573,0.515573,43.01,1.0,1.0,43.01,0.515573,0.515573,45.19,1.0,1.0,45.19,0.0,0.515573,3.292359638617213e-08,3.28441393613574e-08,3.28441393613574e-08,3.056209584406619e-08,4.196222352796446e-08,6.337986087351618e-09,6.669975960430145e-09,5.1279783731289316e-08,1.1800426351864726e-08,1.8718517967206946e-08,1.8718517967206946e-08,4.6151480487024173e-08,2.9722073611854163e-08,3.222103004411059e-08,0.0,0.0,6.152336,3.056209584406619e-08,4.3538929792833014e-08,3.019904511057728e-08,3.019904511057728e-08
45.19,1.0,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.588925,0.588925,0.04,1.0,0.0,0.04,0.588925,0.0,45.18,1.0,1.0,45.18,0.0,0.588925,3.850386696009961e-08,3.8410942642943396e-08,3.8410942642943396e-08,4.139774800696238e-08,2.2559367993856594e-08,6.354289588540946e-09,7.421832182733082e-09,2.9302749544040154e-08,8.880869230125943e-09,2.262985007975765e-08,2.262985007975765e-08,8.888739432954433e-08,3.138873194522916e-08,3.7915263801905997e-08,0.0,0.0,6.151247,4.139774800696238e-08,4.255335084618282e-08,2.545034719836252e-08,2.545034719836252e-08
45.2,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.699985,0.699985,0.02,1.0,0.0,0.02,0.699985,0.0,45.19,1.0,1.0,45.19,0.0,0.699985,3.152852874269026e-08,3.14524385409609e-08,3.14524385409609e-08,6.195770339297055e-08,1.1099568864855685e-08,6.353763669147742e-09,8.791441616928198e-09,2.9302749544040154e-08,2.8960925553402226e-08,2.7938086518219323e-08,2.7938086518219323e-08,9.779006950309742e-08,3.361094305639583e-08,3.1387727542969796e-08,7.427822726493799e-10,0.0,6.182835,6.195770339297055e-08,4.003194149129512e-08,2.276406247865869e-08,2.276406247865869e-08
60.18,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.815285,0.815285,0.04,1.0,0.0,0.04,0.815285,0.0,60.17,1.0,1.0,60.17,0.815285,0.815285,4.366561724098254e-08,4.356023567841045e-08,4.356023567841045e-08,5.7512307633833644e-08,1.2495722629609012e-08,7.86972632005873e-09,1.3128704704758694e-08,2.9302749544040154e-08,6.27824811587945e-08,3.2408180361134415e-08,3.2408180361134415e-08,5.691963915849265e-08,3.41664958341875e-08,4.388726506008166e-08,1.4696497422645285e-08,0.0,6.601793,5.7512307633833644e-08,3.456349705083573e-08,1.929791664857487e-08,1.929791664857487e-08
45.18,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.900148,0.900148,45.19,1.0,1.0,45.19,0.900148,0.900148,60.17,1.0,1.0,60.17,0.900148,0.900148,4.701377958533902e-08,4.690031764736205e-08,4.690031764736205e-08,5.8067982103725764e-08,1.3609884294439135e-08,1.2203039160364396e-08,1.8326945093408184e-08,2.9302749544040154e-08,6.68157921322282e-08,3.436384641740977e-08,3.436384641740977e-08,3.079893959417491e-08,3.444427222308333e-08,4.735935881483496e-08,3.6546973202333286e-08,0.0,7.231188,5.8067982103725764e-08,2.649892980525068e-08,1.610954859600841e-08,1.610954859600841e-08
72.0,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.991348,0.991348,0.04,1.0,0.0,0.04,0.991348,0.0,72.01,1.0,1.0,72.01,0.991348,0.991348,4.882736752186545e-08,4.87095287138775e-08,4.87095287138775e-08,6.279121509780872e-08,1.218067804319629e-08,1.1873945100066894e-08,1.8743443861956645e-08,2.9302749544040154e-08,5.089811765299384e-08,3.548136987813854e-08,3.548136987813854e-08,3.111219598540959e-08,3.41664958341875e-08,4.902596381711654e-08,6.966567831656854e-08,0.0,7.841401,6.279121509780872e-08,1.1110005839856955e-08,1.278524304356939e-08,1.278524304356939e-08
60.18,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.999536,0.999536,43.01,1.0,1.0,43.01,0.999536,0.999536,60.17,1.0,1.0,60.17,0.999536,0.999536,4.9524901343606386e-08,4.940537912407575e-08,4.940537912407575e-08,6.279121509780872e-08,1.1556027887134941e-08,2.122163639487761e-08,2.4996321487472852e-08,3.617052727503646e-08,4.5820978958972543e-08,3.6598893338867314e-08,3.6598893338867314e-08,3.1415089902865785e-08,3.41664958341875e-08,4.985926631825733e-08,1.0591301419280907e-07,1.0361903103710208e-07,8.52923,6.279121509780872e-08,6.562333328551124e-09,8.996961797120904e-09,8.996961797120904e-09
68.58,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,1.0,1.0,43.01,1.0,1.0,43.01,1.0,1.0,68.57,1.0,1.0,68.57,1.0,1.0,4.575821870620534e-08,4.56477869090052e-08,4.56477869090052e-08,6.306905233275477e-08,1.2116560403265678e-08,1.7596474017521346e-08,2.643877823507292e-08,3.845982381307651e-08,4.2899484249582845e-08,3.6598893338867314e-08,3.6598893338867314e-08,3.16802263009222e-08,3.41664958341875e-08,4.597052131293365e-08,1.294101233002285e-07,0.0,8.951003,6.306905233275477e-08,3.4257543834684413e-09,6.762239576993733e-09,6.762239576993733e-09
60.18,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,1.0,1.0,43.01,1.0,1.0,43.01,1.0,1.0,60.17,1.0,1.0,60.17,1.0,1.0,4.771131340707996e-08,4.75961680575603e-08,4.75961680575603e-08,6.251337786286266e-08,1.0978864531283213e-08,2.9322109848704664e-08,3.8235646186661285e-08,3.845982381307651e-08,4.4027210977767806e-08,3.2966942091498797e-08,3.2966942091498797e-08,3.188044835174558e-08,3.388871944529166e-08,4.819266131597575e-08,1.4015069459624425e-07,0.0,9.105759,6.251337786286266e-08,1.8088192969274622e-09,5.995486105490343e-09,5.995486105490343e-09
68.58,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.991558,0.991558,43.01,1.0,1.0,43.01,0.991558,0.991558,68.57,1.0,1.0,68.57,0.991558,0.991558,4.771131340707996e-08,4.75961680575603e-08,4.75961680575603e-08,5.973500551340209e-08,1.1352273951433752e-08,3.899179529200463e-08,4.5800075236649326e-08,3.845982381307651e-08,4.6130284680850894e-08,3.157003776558783e-08,3.157003776558783e-08,3.199348269215687e-08,3.41664958341875e-08,4.819266131597575e-08,1.2864319442987199e-07,0.0,9.249462,5.973500551340209e-08,1.2263397651881933e-09,6.165104160886882e-09,6.165104160886882e-09
45.18,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.961717,0.961717,0.04,1.0,0.0,0.04,0.961717,0.0,60.17,1.0,1.0,60.17,0.961717,0.961717,4.5479205177508965e-08,4.53694467449259e-08,4.53694467449259e-08,5.501177251931914e-08,1.1681648255090347e-08,3.423209330365869e-08,5.7219516161172546e-08,5.157112738571623e-08,4.690884645217955e-08,3.184941863077003e-08,3.184941863077003e-08,3.2006465561603485e-08,3.388871944529166e-08,4.597052131293365e-08,9.041995343898492e-08,0.0,9.03772,5.501177251931914e-08,1.0683116951279154e-09,7.1162326322174205e-09,7.1162326322174205e-09
45.2,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.925517,0.925517,14.46,1.0,1.0,14.46,0.925517,0.925517,57.37,1.0,1.0,57.37,0.925517,0.925517,3.822485343140324e-08,3.81326024788641e-08,3.81326024788641e-08,4.806584164566773e-08,1.2365395420223139e-08,3.861668328480177e-08,7.395511219288823e-08,5.5941561909929466e-08,3.827022172671998e-08,3.548136987813854e-08,3.548136987813854e-08,3.191796765335734e-08,3.388871944529166e-08,3.860968255285665e-08,4.1212205636609146e-08,0.0,8.513847,4.806584164566773e-08,7.940497070236865e-10,7.605121520647975e-09,7.605121520647975e-09
72.0,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.913063,0.913063,14.46,1.0,1.0,14.46,0.913063,0.913063,105.28,1.0,1.0,105.28,0.913063,0.913063,2.804085963398559e-08,2.797318648996965e-08,2.797318648996965e-08,4.278693418169267e-08,1.5850759201247293e-08,6.838687645651638e-08,8.440565387080734e-08,5.5941561909929466e-08,2.6167033220189238e-08,4.7774127946155045e-08,4.7774127946155045e-08,3.1737994114514905e-08,3.444427222308333e-08,2.8193401288596766e-08,0.0,0.0,7.612989,4.278693418169267e-08,2.4200105245522407e-10,6.971701382352918e-09,6.971701382352918e-09
83.48,0.75,1.0,400.0,0.05,1.0,45.18,1.0,1.0,45.18,0.912977,0.912977,0.02,1.0,0.0,0.02,0.912977,0.0,105.28,1.0,1.0,105.28,0.912977,0.912977,2.7482832576592838e-08,2.7416506161811048e-08,2.7416506161811048e-08,3.723018948277154e-08,1.7617602877769108e-08,8.71957261552216e-08,9.43321745453032e-08,5.5941561909929466e-08,3.315416550119344e-08,5.336174524979891e-08,5.336174524979891e-08,3.989278454260695e-08,3.4999825000874995e-08,2.7637866287836237e-08,0.0,0.0,6.646597,3.723018948277154e-08,9.578801162610225e-11,5.401128467158664e-09,5.401128467158664e-09
83.48,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.926184,0.926184,0.0,1.0,0.0,0.0,0.926184,0.0,86.3,1.0,1.0,86.3,0.926184,0.926184,2.845937992703015e-08,2.83906967360886e-08,2.83906967360886e-08,3.472965436825703e-08,2.234965205901014e-08,9.580607846076008e-08,9.287442885538359e-08,5.5941561909929466e-08,3.7985575161033735e-08,5.140607919352355e-08,5.140607919352355e-08,5.131866252677425e-08,3.472204861197916e-08,2.847116878897703e-08,0.0,0.0,6.104425,3.472965436825703e-08,1.8031789460543796e-10,3.918663190770698e-09,3.918663190770698e-09
83.48,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.923492,0.923492,0.0,1.0,0.0,0.0,0.923492,0.0,68.57,1.0,1.0,68.57,0.923492,0.923492,2.6366778461807345e-08,2.630314550549385e-08,2.630314550549385e-08,3.778586395266365e-08,2.9060771167049027e-08,9.820348201468125e-08,8.388642939830787e-08,5.294471649685263e-08,4.3458226446238844e-08,4.693598535060846e-08,4.693598535060846e-08,4.318292952172309e-08,3.33331666675e-08,2.6387912536125053e-08,0.0,0.0,5.684928,3.778586395266365e-08,6.500216369532063e-10,3.602430552178277e-09,3.602430552178277e-09
72.0,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.886986,0.886986,0.0,1.0,0.0,0.0,0.886986,0.0,45.19,1.0,1.0,45.19,0.0,0.886986,2.3018616117450855e-08,2.296306353654225e-08,2.296306353654225e-08,3.723018948277154e-08,3.0969656858294775e-08,8.568055238340043e-08,6.689871570991085e-08,4.395406837449832e-08,3.9525235274801454e-08,4.3862795833604336e-08,4.3862795833604336e-08,3.057346645782235e-08,3.194428472302083e-08,2.2915818781371754e-08,0.0,0.0,5.092146,3.723018948277154e-08,2.6161356706081473e-09,2.8082465251450464e-09,2.8082465251450464e-09
83.48,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.645924,0.645924,0.0,1.0,0.0,0.0,0.645924,0.0,60.17,1.0,1.0,60.17,0.645924,0.645924,1.9251933480049806e-08,1.9205471321471698e-08,1.9205471321471698e-08,3.500749160320309e-08,3.208015764645675e-08,7.487921988577341e-08,5.326017973904509e-08,4.395406837449832e-08,3.66862751403901e-08,3.883394026032485e-08,3.883394026032485e-08,3.012776097645347e-08,2.999985000075e-08,1.9165957526238195e-08,0.0,0.0,5.037157,3.500749160320309e-08,9.402263151042968e-09,1.879253470460422e-09,1.879253470460422e-09
83.48,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.380414,0.380414,0.0,1.0,0.0,0.0,0.380414,0.0,45.18,1.0,1.0,45.18,0.0,0.380414,3.208655580008301e-08,3.20091188691195e-08,3.20091188691195e-08,2.8617235199443793e-08,5.035337123725207e-08,6.772566429941044e-08,4.702009286265897e-08,4.395406837449832e-08,3.8706238926926364e-08,3.3525703821863184e-08,3.3525703821863184e-08,0.0,2.944429722295833e-08,3.152661129315993e-08,0.0,0.0,4.849789,2.8617235199443793e-08,2.0280228055396504e-08,3.6574652743489037e-09,3.6574652743489037e-09
