interconnector_1_price,interconnector_2_price,interconnector_3_price,interconnector_4_price,interconnector_5_price,interconnector_6_price
110.8,110.8,110.8,36.0,36.0,110.8
107.0,107.1,107.0,36.0,36.0,107.1
107.0,107.0,107.0,107.0,36.0,107.0
107.0,107.0,107.0,107.0,36.0,107.0
111.6,111.6,111.6,111.6,36.0,111.6
111.9,111.9,111.9,111.9,36.0,111.9
112.0,111.9,111.9,111.9,36.0,111.9
112.0,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
109.5,95.2,95.2,95.2,36.0,95.2
107.0,83.7,86.1,86.1,36.0,83.7
107.0,78.4,78.4,78.5,36.0,78.4
109.8,78.4,78.4,109.8,36.0,78.4
111.9,83.7,83.7,111.9,36.0,83.7
111.9,83.7,83.7,111.9,36.0,83.7
116.0,111.9,111.9,116.0,36.0,111.9
126.5,121.3,121.3,126.4,36.0,121.3
126.5,126.4,126.4,126.4,36.0,126.4
121.3,121.3,121.3,121.3,36.0,121.3
121.3,121.3,121.3,121.3,36.0,121.3
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
97.2,82.6,82.6,83.1,35.7,82.6
97.2,82.7,82.7,97.2,35.7,82.6
97.2,83.0,83.0,83.1,35.7,83.0
103.6,82.6,82.7,82.7,35.7,82.6
103.6,83.0,83.0,103.6,35.7,83.0
110.8,110.8,110.8,110.8,35.7,110.8
111.2,111.2,111.2,111.2,35.7,111.2
111.2,111.2,111.2,111.2,35.7,111.2
111.2,111.2,111.2,111.2,35.7,111.2
103.6,103.6,111.2,103.6,35.7,103.6
82.7,82.6,111.2,82.6,35.7,82.6
82.7,82.6,111.1,82.6,35.7,82.6
82.7,58.5,111.1,82.6,35.7,58.5
82.7,82.6,111.1,82.6,35.7,82.6
82.7,82.6,111.1,82.6,35.7,82.6
110.2,110.2,111.1,110.2,35.7,110.2
111.2,111.2,111.2,111.2,35.7,111.2
119.8,119.8,120.3,119.8,35.7,119.7
119.8,119.8,121.6,119.8,35.7,119.7
119.8,119.8,120.7,119.8,35.7,119.7
119.8,119.8,120.3,119.8,35.7,119.7
119.1,119.1,119.1,119.1,35.7,119.0
117.8,117.8,117.8,117.8,35.7,117.8
117.3,117.3,117.3,117.3,35.7,117.3
19.0,19.1,19.0,19.0,12.1,19.0
19.0,19.1,19.0,19.0,12.1,19.0
19.0,19.0,19.0,19.0,12.1,19.0
19.0,19.0,19.0,19.0,12.1,19.0
19.0,19.0,19.0,19.0,12.1,19.0
19.0,19.0,19.0,19.0,12.1,19.0
12.2,12.1,12.1,12.2,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
2.4,2.4,2.4,2.4,12.1,2.4
2.4,2.4,2.4,2.4,12.1,2.4
2.4,2.4,2.4,2.4,12.1,2.4
2.4,2.4,2.4,2.4,12.1,2.4
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.2,12.2,12.1,12.1,12.1,12.2
19.0,19.0,19.0,12.1,12.1,19.0
16.7,19.0,19.0,12.1,12.1,19.0
15.6,19.0,19.0,12.1,12.1,19.0
12.1,15.1,15.1,12.1,12.1,15.1
12.1,15.0,15.0,12.1,12.1,15.0
12.1,12.1,12.1,12.1,12.1,12.1
2.4,2.4,2.4,2.4,2.4,2.9
2.4,2.4,2.4,2.4,2.4,5.8
2.4,2.4,2.4,2.4,2.4,5.8
2.4,2.4,2.4,2.4,2.4,5.8
2.4,2.4,2.4,2.4,2.4,5.8
2.4,2.4,2.4,2.4,2.4,5.8
2.4,2.4,2.4,2.4,2.4,2.9
2.4,2.4,2.4,2.4,2.4,2.4
2.3,2.4,2.4,2.4,2.4,2.4
2.3,2.4,2.4,2.4,2.4,2.4
2.3,2.4,2.4,2.4,2.4,2.4
2.3,2.4,2.4,2.4,2.4,2.4
2.4,2.9,5.9,2.4,2.4,2.9
2.4,2.9,5.9,2.4,2.4,2.9
2.4,2.9,2.9,2.4,2.4,2.9
2.4,3.5,3.5,2.4,2.4,3.6
2.4,2.9,2.9,2.4,2.4,2.9
2.4,5.8,5.8,2.4,2.4,5.9
2.4,25.2,25.2,2.4,2.4,25.2
2.4,25.2,25.2,2.4,2.4,25.2
2.4,25.2,25.2,2.4,2.4,25.2
2.4,25.2,25.2,2.4,2.4,25.2
2.4,25.2,25.2,2.4,2.4,25.2
2.4,19.7,19.8,2.4,2.4,24.3
2.3,2.4,2.4,2.4,2.4,12.1
2.3,2.4,2.4,2.4,2.4,12.1
2.0,2.4,2.4,2.4,2.4,2.4
2.0,2.4,2.4,2.3,2.4,2.4
2.3,2.4,2.4,2.4,2.4,12.1
2.3,2.4,2.4,2.4,2.4,12.1
2.3,2.4,2.4,2.4,2.4,12.1
2.3,5.1,12.1,2.4,2.4,12.1
2.3,2.4,12.1,2.4,2.4,12.1
2.0,2.4,12.1,2.3,2.4,12.1
1.8,2.4,12.1,2.3,2.4,12.1
1.8,2.4,12.1,2.3,2.4,12.1
1.8,2.4,12.1,2.3,2.4,12.1
1.8,2.4,12.1,2.3,2.4,12.1
1.8,12.1,12.1,2.3,2.4,12.1
2.3,12.1,12.1,2.4,2.4,12.1
2.4,12.1,23.6,2.4,2.4,12.1
2.4,25.1,35.8,2.4,2.4,25.1
2.4,27.1,35.8,2.4,2.4,27.1
2.4,27.1,35.7,2.4,2.4,27.1
2.4,25.1,28.6,2.4,2.4,25.1
2.4,23.6,23.6,2.4,2.4,23.6
2.4,15.3,15.3,2.4,2.4,15.3
2.4,14.8,14.8,2.4,2.4,14.8
2.4,2.4,2.4,2.4,2.4,2.4
2.4,2.4,2.4,2.4,2.4,5.6
2.4,2.4,2.4,2.4,2.4,5.6
2.4,2.4,2.4,2.4,2.4,3.4
2.4,2.4,2.4,2.4,2.4,2.7
2.4,2.4,2.4,2.4,2.4,5.6
2.4,2.4,2.4,2.4,2.4,6.5
2.4,5.1,5.1,2.4,2.4,13.0
2.4,5.4,5.4,2.4,2.4,6.5
2.3,3.6,3.6,2.4,2.4,3.6
2.1,3.4,3.4,2.4,2.4,3.4
2.1,2.4,2.4,2.4,2.4,2.4
1.8,2.4,2.4,2.4,2.4,2.4
1.8,2.4,2.4,2.4,2.4,2.4
2.3,2.4,2.4,2.4,2.4,2.4
2.3,2.4,2.4,2.4,2.4,2.4
2.4,3.4,3.4,2.4,2.4,3.4
2.4,23.1,23.1,2.4,2.4,23.1
2.4,23.1,23.1,2.4,2.4,23.1
2.4,23.1,23.1,2.4,2.4,23.1
2.4,23.1,23.1,2.4,2.4,23.1
2.4,23.1,23.1,2.4,2.4,23.1
2.4,23.1,23.1,2.4,2.4,23.1
2.4,23.1,23.1,2.4,2.4,23.1
2.4,3.1,2.4,2.4,2.4,8.3
2.4,3.1,2.4,2.4,2.4,8.3
2.4,3.1,2.4,2.4,2.4,7.3
2.4,3.1,2.4,2.4,2.4,7.3
2.4,3.1,2.4,2.4,2.4,7.3
2.4,3.1,2.4,2.4,2.4,8.3
2.4,3.1,2.4,2.4,2.4,12.1
2.4,6.1,6.1,2.4,2.4,12.1
2.4,6.1,12.1,2.4,2.4,12.1
2.4,3.1,9.6,2.4,2.4,9.6
2.4,3.1,8.7,2.4,2.4,8.7
2.4,3.1,7.9,2.4,2.4,7.9
2.4,3.1,5.5,2.4,2.4,5.6
2.4,3.1,5.5,2.4,2.4,5.6
2.4,5.5,5.5,2.4,2.4,5.6
2.4,5.5,5.5,2.4,2.4,5.6
7.7,7.7,7.7,7.7,2.4,7.8
23.1,23.1,23.1,23.1,2.4,23.1
23.1,23.1,23.1,23.1,2.4,23.1
23.1,23.1,23.1,23.1,2.4,23.1
23.1,23.1,23.1,23.1,2.4,23.1
23.1,23.1,23.1,23.1,2.4,23.1
23.1,23.1,23.1,23.1,2.4,23.1
23.1,23.1,23.1,23.1,2.4,23.1
15.0,15.0,15.1,15.0,15.0,15.0
12.1,12.1,15.1,12.2,15.0,12.1
12.1,12.1,15.1,12.2,15.0,12.1
12.1,12.1,15.1,12.2,15.0,12.1
12.1,12.1,15.1,12.2,15.0,12.1
15.0,15.0,15.1,15.0,15.0,12.1
15.1,15.1,15.1,15.1,15.0,15.0
15.1,15.1,86.1,15.1,15.0,15.0
15.0,15.0,120.0,15.0,15.0,12.4
12.1,12.1,111.5,12.2,15.0,12.1
12.1,12.1,111.7,12.2,15.0,12.1
12.1,12.1,111.3,12.2,15.0,12.1
12.1,12.1,111.3,12.2,15.0,12.1
12.1,12.1,111.1,12.2,15.0,12.1
12.1,12.1,111.3,12.2,15.0,12.1
12.1,12.1,111.3,12.2,15.0,12.1
79.0,79.1,111.5,79.0,15.0,79.1
114.6,116.9,120.1,114.6,15.0,116.9
114.6,116.9,121.3,114.6,15.0,116.9
114.6,116.9,121.3,114.6,15.0,116.9
114.6,116.9,120.1,114.6,15.0,116.9
114.6,116.9,120.1,114.6,15.0,116.9
114.6,116.9,116.9,114.6,15.0,116.9
114.6,116.9,116.9,114.6,15.0,116.9
111.2,111.3,111.3,111.2,36.9,111.3
111.2,111.2,111.2,111.2,36.9,111.2
111.2,111.2,111.2,111.2,36.9,111.2
110.9,111.0,110.9,110.9,36.9,111.0
110.9,111.0,110.9,110.9,36.9,111.0
111.0,111.0,111.0,110.9,36.9,111.0
110.7,110.8,110.8,110.7,36.9,110.8
107.0,110.8,110.8,107.0,36.9,110.8
81.4,81.4,81.4,81.4,36.9,81.4
70.2,81.4,81.4,70.2,36.9,81.4
70.2,78.0,81.4,70.2,36.9,78.0
65.9,78.0,81.4,65.9,36.9,78.0
70.2,78.0,81.4,70.2,36.9,78.0
81.4,81.4,81.4,81.3,36.9,81.4
81.4,81.4,81.4,81.4,36.9,81.4
114.6,114.6,114.6,114.6,36.9,114.6
117.9,117.9,116.5,116.5,36.9,116.5
118.0,118.0,117.9,117.9,36.9,117.9
118.0,118.0,118.0,117.9,36.9,117.9
118.0,118.0,118.0,117.9,36.9,117.9
118.0,118.0,118.0,117.9,36.9,117.9
118.0,118.0,118.0,117.9,36.9,117.9
118.0,118.0,117.9,117.9,36.9,117.9
118.0,118.0,117.9,117.9,36.9,117.9
111.4,111.4,111.3,111.3,36.0,111.3
111.4,111.4,111.3,111.3,36.0,111.3
111.4,111.4,111.0,111.3,36.0,111.0
111.3,111.3,110.8,111.3,36.0,110.8
111.3,110.8,110.6,110.8,36.0,110.6
111.4,111.4,111.3,111.4,36.0,111.3
107.0,107.0,107.0,107.0,36.0,107.0
80.2,80.1,80.1,80.1,36.0,80.1
79.6,79.6,79.6,79.6,36.0,79.5
79.6,79.6,79.6,79.6,36.0,79.5
79.6,79.6,79.6,79.6,36.0,79.5
79.6,79.5,79.6,79.5,36.0,79.5
79.6,79.5,79.6,79.5,36.0,79.5
79.6,79.6,79.6,79.6,36.0,12.1
79.6,79.6,79.6,79.6,36.0,12.1
111.7,111.7,111.7,111.7,36.0,12.1
115.3,115.3,115.3,115.3,36.0,12.1
115.4,115.3,115.4,115.3,36.0,84.0
115.4,115.3,118.2,115.3,36.0,115.3
115.4,115.3,118.2,115.3,36.0,115.3
115.4,115.3,118.2,115.3,36.0,115.3
115.4,115.3,118.2,115.3,36.0,115.3
115.4,115.3,118.2,115.3,36.0,115.3
115.4,115.4,118.2,115.3,36.0,115.3
114.5,114.5,114.5,114.5,36.0,19.0
114.5,114.5,114.5,114.5,36.0,19.0
114.5,114.5,114.5,114.5,36.0,12.1
114.5,114.5,114.5,114.5,36.0,12.1
114.5,114.5,111.7,114.5,36.0,12.1
113.8,113.8,111.7,113.8,36.0,12.1
103.9,103.9,103.9,103.9,36.0,12.1
79.0,79.0,83.1,79.0,36.0,12.1
79.0,79.0,83.1,79.0,36.0,12.1
36.0,36.0,83.1,36.0,36.0,12.1
36.0,36.0,86.1,36.0,36.0,12.1
36.0,36.0,93.5,36.0,36.0,12.1
36.0,36.0,93.5,36.0,36.0,12.1
36.0,36.0,110.8,36.0,36.0,2.4
36.0,36.0,110.8,36.0,36.0,12.1
79.0,79.0,110.8,79.0,36.0,12.1
114.6,114.5,114.5,114.5,36.0,12.1
114.6,114.6,114.6,114.6,36.0,35.9
114.6,114.6,114.6,114.6,36.0,114.6
114.6,119.2,119.2,114.6,36.0,114.6
114.6,119.2,120.4,114.6,36.0,114.6
114.6,119.2,120.4,114.6,36.0,114.6
114.6,119.2,120.4,114.6,36.0,114.6
114.6,119.2,119.2,114.6,36.0,114.6
111.1,111.1,111.1,111.1,76.6,111.1
111.1,111.1,111.1,111.1,76.6,111.1
111.1,111.1,111.1,111.1,76.6,111.1
111.1,111.1,111.1,111.1,76.6,111.1
111.1,111.1,111.1,111.1,76.6,111.1
111.1,111.1,111.1,111.1,76.6,111.1
81.7,81.7,86.1,81.7,76.6,76.6
76.6,76.6,86.1,76.6,76.6,76.6
76.6,76.6,98.9,76.6,76.6,35.8
76.6,76.6,92.0,76.6,76.6,20.9
76.6,76.6,92.7,76.6,76.6,12.1
76.6,76.6,86.1,76.6,76.6,12.1
76.6,76.6,81.9,76.6,76.6,12.1
76.6,76.6,76.6,76.6,76.6,12.1
76.6,76.6,76.6,76.6,76.6,12.1
76.6,76.6,76.6,76.6,76.6,12.1
111.2,111.2,111.2,111.2,76.6,12.1
118.5,118.5,118.5,118.5,76.6,118.4
118.5,118.5,118.6,118.5,76.6,118.4
118.5,118.5,118.6,118.5,76.6,118.4
118.5,118.5,118.6,118.5,76.6,118.4
118.5,118.5,118.6,118.5,76.6,118.4
118.5,118.5,118.6,118.5,76.6,118.4
118.5,118.5,118.6,118.4,76.6,118.4
112.3,112.3,112.3,112.3,111.1,112.3
111.4,111.3,111.3,111.3,111.1,111.3
111.2,111.1,111.1,111.1,111.1,111.1
111.1,111.1,111.1,111.1,111.1,111.1
111.2,111.2,111.1,111.1,111.1,111.1
111.2,111.2,111.1,111.1,111.1,111.1
111.3,111.3,111.3,111.3,111.1,111.3
112.3,112.3,112.3,112.3,111.1,112.3
111.2,111.2,111.3,111.1,111.1,111.2
103.6,103.6,111.3,103.6,111.1,103.6
81.9,81.9,111.2,81.9,111.1,81.9
81.9,81.9,111.1,81.9,111.1,81.9
81.9,81.9,111.1,81.9,111.1,81.9
81.9,81.9,111.1,81.9,111.1,81.9
110.7,110.7,111.1,110.8,111.1,110.7
111.3,111.3,111.3,111.3,111.1,111.3
118.7,118.7,118.7,118.6,111.1,118.6
118.7,118.7,118.7,118.7,111.1,118.7
118.7,118.7,118.7,118.7,111.1,118.7
118.7,118.7,118.7,118.7,111.1,118.7
118.7,118.7,118.7,118.7,111.1,118.7
118.7,118.7,120.1,118.7,111.1,118.7
118.7,118.7,118.7,118.7,111.1,118.7
118.7,118.7,118.7,118.7,111.1,118.7
111.5,111.5,111.5,111.5,99.8,111.5
111.1,111.1,111.1,111.1,99.8,111.1
111.0,111.0,111.0,111.0,99.8,111.0
111.0,111.0,111.0,111.0,99.8,111.0
111.2,111.2,111.1,111.2,99.8,111.1
111.4,111.4,111.3,111.3,99.8,111.3
112.3,112.3,111.9,111.9,99.8,111.9
112.3,112.3,112.3,112.3,99.8,112.3
111.7,111.7,111.7,111.7,99.8,111.7
99.8,99.8,111.1,99.8,99.8,99.8
98.1,98.1,105.5,98.2,99.8,82.8
98.1,98.1,106.8,98.2,99.8,82.1
98.1,98.1,99.8,98.2,99.8,55.9
99.8,99.8,99.8,99.8,99.8,55.9
111.0,110.9,110.9,110.9,99.8,82.1
113.3,113.3,111.1,113.3,99.8,111.1
119.0,112.7,111.9,119.0,99.8,111.9
122.7,122.7,119.0,122.7,99.8,119.0
122.7,122.7,119.0,122.7,99.8,119.0
122.7,122.7,119.0,122.7,99.8,119.0
121.4,121.4,119.0,121.4,99.8,119.0
121.7,121.6,119.0,121.7,99.8,119.0
119.0,119.0,119.0,119.0,99.8,119.0
119.0,119.0,119.0,119.0,99.8,119.0
112.5,112.4,111.5,112.5,98.3,111.5
112.5,112.4,111.0,112.5,98.3,111.0
112.1,112.1,111.0,112.1,98.3,111.0
111.9,111.9,110.8,111.9,98.3,110.8
112.1,112.1,110.8,112.1,98.3,110.8
111.9,111.9,111.0,111.9,98.3,111.0
111.6,111.5,111.5,111.5,98.3,111.5
111.5,111.5,111.5,111.5,98.3,111.5
111.2,111.2,111.2,111.2,98.3,111.2
99.9,99.8,111.0,99.8,98.3,76.9
98.3,98.3,104.8,98.3,98.3,35.8
98.3,98.3,106.4,98.3,98.3,12.1
98.3,98.3,98.3,98.3,98.3,12.1
98.3,98.3,98.3,98.3,98.3,12.1
110.8,110.8,110.8,110.8,98.3,12.1
113.0,112.7,111.0,112.7,98.3,76.9
119.0,112.7,111.5,119.0,98.3,111.5
119.1,119.1,119.0,119.1,98.3,119.0
119.1,119.1,119.0,119.1,98.3,119.0
119.1,119.1,119.0,119.1,98.3,119.0
119.1,119.0,119.0,119.0,98.3,119.0
119.1,119.0,119.0,119.0,98.3,119.0
119.0,119.0,119.0,119.0,98.3,119.0
119.0,119.0,119.0,119.0,98.3,119.0
112.1,112.1,110.8,112.1,82.4,110.8
112.1,112.1,110.8,112.1,82.4,110.8
111.9,111.9,110.8,111.9,82.4,110.8
111.9,111.9,98.0,111.9,82.4,97.9
112.1,112.1,111.0,112.1,82.4,110.9
112.1,112.1,112.1,112.1,82.4,112.1
112.1,112.1,112.1,112.1,82.4,112.1
112.1,112.1,112.1,112.1,82.4,112.1
111.2,111.2,111.2,111.2,82.4,111.2
85.5,85.5,85.5,85.5,82.4,77.3
82.4,82.4,82.4,82.4,82.4,57.4
82.4,82.4,82.4,82.4,82.4,12.1
82.4,82.4,82.4,82.4,82.4,12.1
82.5,82.4,82.4,82.4,82.4,12.1
111.1,110.8,82.4,82.5,82.4,12.1
117.8,117.8,82.4,117.8,82.4,35.8
119.4,119.4,86.1,119.4,82.4,86.1
119.5,119.5,119.4,119.4,82.4,117.8
119.5,119.5,119.5,119.4,82.4,117.8
119.5,119.4,119.5,119.4,82.4,117.8
119.3,119.3,119.3,119.3,82.4,117.8
118.1,118.1,118.1,118.1,82.4,117.8
117.8,117.8,117.8,117.8,82.4,117.8
114.6,114.6,114.6,114.6,82.4,114.6
12.2,12.1,12.1,12.2,12.1,12.1
12.2,12.1,12.1,12.2,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
7.3,7.3,7.3,7.4,12.1,7.3
7.3,7.3,7.3,7.3,12.1,7.3
7.3,7.3,7.3,7.3,12.1,7.3
2.4,2.4,2.4,2.4,12.1,2.4
2.4,2.4,2.4,2.4,12.1,2.3
2.4,2.4,2.4,2.4,12.1,2.3
2.4,2.4,2.4,2.4,12.1,2.3
2.4,2.4,2.4,2.4,12.1,2.4
7.3,7.3,7.3,7.3,12.1,7.3
12.1,12.1,12.1,12.1,12.1,12.1
35.8,35.8,35.8,35.7,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
15.1,15.1,15.1,15.1,15.0,15.1
15.1,15.1,15.1,15.1,15.0,15.1
15.1,15.1,15.1,15.1,15.0,15.1
15.1,15.1,15.1,15.1,15.0,15.1
15.1,15.1,15.1,15.1,15.0,15.1
15.1,15.1,15.0,15.0,15.0,15.0
14.9,14.9,14.9,14.9,15.0,14.9
9.4,9.4,9.4,9.4,15.0,9.4
9.2,9.2,9.2,9.2,15.0,9.2
2.4,2.4,2.4,2.4,15.0,2.4
2.4,2.4,2.4,2.4,15.0,2.3
2.4,2.4,2.4,2.4,15.0,2.3
2.4,2.4,2.4,2.4,15.0,2.3
2.4,2.4,2.4,2.4,15.0,2.3
2.4,2.4,2.4,2.4,15.0,2.4
9.4,9.4,9.4,9.4,15.0,9.4
15.0,12.1,12.1,15.0,15.0,12.1
15.1,15.1,15.1,15.1,15.0,15.1
15.1,19.1,19.1,15.1,15.0,19.1
15.1,19.1,19.1,15.1,15.0,19.1
15.1,19.1,35.7,15.1,15.0,19.1
15.1,19.1,35.8,15.1,15.0,19.1
15.0,19.1,35.8,15.1,15.0,19.1
15.0,19.1,35.8,15.0,15.0,19.1
24.4,24.4,85.2,24.4,35.8,24.4
35.7,35.8,85.2,35.8,35.8,24.4
35.7,35.8,85.2,35.8,35.8,24.3
35.8,35.8,86.3,35.8,35.8,12.1
35.8,35.8,85.2,35.8,35.8,24.4
35.8,35.8,85.2,35.8,35.8,35.8
36.5,36.5,110.0,35.8,35.8,36.5
43.0,43.0,111.3,35.8,35.8,43.0
36.5,36.5,123.4,35.8,35.8,36.5
35.8,35.8,123.4,35.8,35.8,32.2
35.8,35.8,111.1,35.8,35.8,24.1
35.8,35.8,110.6,35.8,35.8,24.4
35.8,35.8,92.4,35.8,35.8,12.1
35.8,35.8,85.2,35.8,35.8,12.1
87.1,87.1,87.1,87.1,35.8,24.4
113.5,113.5,111.1,111.1,35.8,111.1
118.4,118.4,114.6,114.6,35.8,114.6
118.4,118.4,118.4,118.4,35.8,118.4
118.4,118.4,118.4,118.4,35.8,118.4
118.4,118.4,118.4,118.4,35.8,118.4
118.4,118.4,118.4,118.4,35.8,118.4
118.4,118.4,118.4,118.4,35.8,118.4
118.4,118.4,118.4,118.4,35.8,118.4
118.4,118.4,118.3,118.4,35.8,118.4
103.6,103.6,23.7,103.6,23.7,23.7
103.6,103.6,23.7,103.6,23.7,23.7
103.6,35.5,23.7,35.5,23.7,12.1
103.6,23.7,23.7,23.7,23.7,12.1
103.6,23.7,23.7,23.7,23.7,12.1
80.4,23.7,23.7,23.7,23.7,12.1
80.4,23.7,23.7,23.7,23.7,12.1
80.4,35.5,35.5,35.5,23.7,19.0
71.3,29.5,35.8,35.8,23.7,12.7
35.7,12.1,35.7,35.7,23.7,12.1
23.7,12.1,35.5,23.7,23.7,12.1
23.6,12.1,23.7,23.6,23.7,12.1
23.6,12.1,23.7,23.6,23.7,12.1
23.6,12.1,23.7,23.6,23.7,12.1
23.6,12.1,23.7,23.6,23.7,12.1
23.7,12.1,23.7,23.7,23.7,12.1
71.3,35.7,35.7,35.7,23.7,35.7
103.6,103.6,103.6,103.6,23.7,103.6
103.6,103.6,103.6,103.6,23.7,103.6
103.6,103.6,103.6,103.6,23.7,103.6
103.6,103.6,103.6,103.6,23.7,103.6
103.6,103.6,103.6,103.6,23.7,103.6
103.6,103.6,103.6,103.6,23.7,103.6
103.6,103.6,103.6,103.6,23.7,103.6
35.7,35.7,35.7,35.7,35.7,16.7
35.7,35.7,35.7,35.7,35.7,16.7
35.7,35.7,35.7,35.7,35.7,12.1
35.7,35.7,35.8,35.7,35.7,12.1
35.8,35.8,35.8,35.8,35.7,12.1
35.8,35.8,35.8,35.8,35.7,12.1
35.8,35.8,35.8,35.8,35.7,16.7
35.8,35.8,86.1,35.8,35.7,19.0
35.7,35.7,120.0,35.7,35.7,19.0
23.9,23.9,119.3,23.9,35.7,12.1
10.2,10.4,107.6,10.2,35.7,10.4
2.4,2.4,110.4,2.4,35.7,2.4
2.4,2.4,96.0,2.4,35.7,2.4
10.2,10.2,96.0,10.2,35.7,10.2
23.9,23.9,110.8,23.9,35.7,12.1
35.7,35.7,110.8,35.7,35.7,12.1
114.6,114.6,114.6,114.6,35.7,114.6
116.6,118.7,119.3,116.6,35.7,116.6
116.6,118.7,119.3,116.6,35.7,116.6
116.6,118.6,119.3,116.6,35.7,116.6
116.6,118.0,118.4,116.6,35.7,116.6
116.6,118.0,119.3,116.6,35.7,116.6
116.6,116.6,116.6,116.6,35.7,116.6
116.6,116.6,116.6,116.6,35.7,116.6
111.1,111.1,111.1,111.1,81.4,111.1
107.0,107.0,107.0,107.0,81.4,107.0
107.0,107.0,107.0,107.0,81.4,107.0
110.7,110.7,110.7,110.7,81.4,76.6
111.1,111.1,110.8,110.8,81.4,76.6
111.1,111.1,110.8,110.8,81.4,110.8
111.1,111.1,111.1,111.1,81.4,111.1
111.1,111.1,111.1,111.1,81.4,111.1
111.0,111.0,111.5,111.0,81.4,111.0
81.4,81.4,111.5,81.4,81.4,81.4
81.4,81.4,111.0,81.4,81.4,76.6
81.4,81.4,110.8,81.4,81.4,53.9
81.4,81.4,86.5,81.4,81.4,27.8
81.4,81.4,81.4,81.4,81.4,12.1
107.0,81.4,81.4,81.4,81.4,12.1
114.4,86.5,86.5,86.5,81.4,76.6
118.0,111.3,111.3,111.3,81.4,111.3
118.0,118.0,118.0,118.0,81.4,118.0
118.0,118.0,118.0,118.0,81.4,118.0
118.0,118.0,118.0,118.0,81.4,118.0
118.0,118.0,118.0,118.0,81.4,118.0
118.0,118.0,118.0,118.0,81.4,118.0
118.0,118.0,118.0,118.0,81.4,118.0
118.0,118.0,118.0,118.0,81.4,118.0
111.2,111.2,111.1,111.2,36.0,111.1
111.0,110.9,110.9,110.9,36.0,110.9
110.8,110.8,110.8,110.8,36.0,110.8
110.7,110.7,110.7,110.7,36.0,110.6
110.7,110.7,110.7,110.7,36.0,110.7
110.8,110.7,110.7,110.7,36.0,110.7
111.2,111.1,111.1,111.1,36.0,111.1
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
84.0,84.0,111.1,84.0,36.0,84.0
80.7,80.5,110.8,80.5,36.0,80.5
80.7,69.9,99.3,69.9,36.0,69.9
80.7,53.5,80.7,53.5,36.0,53.5
80.7,53.5,80.5,53.5,36.0,53.5
106.9,69.9,80.5,69.9,36.0,69.9
114.6,80.5,80.5,80.5,36.0,80.5
116.7,116.7,116.7,116.7,36.0,116.7
116.8,116.7,116.7,116.7,36.0,116.7
116.8,116.7,116.8,116.7,36.0,116.7
116.8,116.7,116.8,116.7,36.0,116.7
116.8,116.7,116.8,116.7,36.0,116.7
116.7,116.7,116.8,116.7,36.0,116.7
116.7,116.7,116.7,116.7,36.0,116.7
116.7,116.7,116.7,116.7,36.0,116.7
52.7,52.7,42.9,42.9,35.7,18.8
52.7,52.7,52.7,52.7,35.7,18.8
52.7,52.7,35.8,52.7,35.7,12.1
52.7,35.8,35.8,35.8,35.7,12.1
52.7,35.8,35.7,35.8,35.7,12.1
36.0,35.9,35.7,35.9,35.7,12.1
35.7,35.7,35.7,35.7,35.7,12.1
35.7,35.7,35.7,35.7,35.7,12.1
35.7,35.7,35.7,35.7,35.7,12.1
35.7,35.7,35.7,35.7,35.7,12.1
35.7,2.4,35.7,35.7,35.7,2.4
35.7,2.4,35.7,35.7,35.7,2.4
35.7,2.4,35.7,35.7,35.7,2.4
35.7,2.4,35.7,35.7,35.7,2.0
35.7,35.7,35.7,35.7,35.7,2.4
35.7,35.7,35.7,35.7,35.7,2.4
107.0,35.7,35.7,35.7,35.7,12.0
107.0,107.0,35.8,107.0,35.7,12.1
107.0,107.0,107.0,107.0,35.7,18.8
107.0,107.0,107.0,107.0,35.7,18.8
107.0,107.0,107.0,107.0,35.7,18.8
107.0,107.0,107.0,107.0,35.7,18.8
107.0,107.0,107.0,107.0,35.7,18.8
107.0,107.0,107.0,107.0,35.7,18.8
36.9,36.9,36.9,36.9,35.8,12.1
36.9,36.9,35.8,35.8,35.8,12.1
36.9,36.9,36.9,36.9,35.8,12.1
36.9,36.9,36.9,36.9,35.8,12.1
36.9,36.9,35.8,36.9,35.8,12.1
35.9,35.9,35.8,35.9,35.8,12.1
