interconnector_1_price,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_planes,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline,weather/insulation_terraced_houses_high,weather/insulation_terraced_houses_medium,weather/insulation_terraced_houses_low,weather/insulation_apartments_high,weather/insulation_apartments_medium,weather/insulation_apartments_low,weather/insulation_semi_detached_houses_high,weather/insulation_semi_detached_houses_medium,weather/insulation_semi_detached_houses_low,weather/insulation_detached_houses_high,weather/insulation_detached_houses_medium,weather/insulation_detached_houses_low,bunkers_ships_electricity
300,2.46926972896291e-08,2.463310452101805e-08,1.5308777007158682e-08,2.604204990932158e-08,7.304356270956329e-08,6.873808327295969e-08,6.824919527520855e-08,3.1709791983764586e-08,5.315020563143681e-08,3.359130333080138e-08,3.7240408664471565e-08,2.4231477203571048e-08,7.684545026017307e-10,4.5812740381114194e-08,4.8053508811337235e-08,4.723388690454985e-09,4.524792041709784e-08,3.472204861197916e-08,2.5276842534603996e-08,0,0,8.890909,2.604204990932158e-08,1.98E-01,1.03E-01,1.03E-01,2.8572459971114387e-08,3.002513995124218e-08,2.766564997550565e-08,2.8452240032877133e-08,3.108878999598215e-08,2.768786001701293e-08,2.8706280027238815e-08,3.1767890049303487e-08,2.895959998464359e-08,2.887091997893e-08,3.283732999456045e-08,2.9898420041073986e-08,3.1709791983764586e-08
300,2.1902562002665358e-08,2.184970288022505e-08,1.5308777007158682e-08,2.5033039912834952e-08,5.990804280568361e-08,6.367632215417474e-08,6.087970753939081e-08,3.1709791983764586e-08,4.412466298845317e-08,3.314847942902331e-08,4.451039691924136e-08,1.9830215481641627e-08,5.5393893473764336e-11,4.097031473357011e-08,4.442155756396872e-08,4.723388690454985e-09,3.210353931021804e-08,3.33331666675e-08,2.249916753080136e-08,0,0,8.18642,2.5033039912834952e-08,1.74E-01,1.23E-01,1.23E-01,2.472736997500162e-08,2.443517996031972e-08,2.2818889979796827e-08,2.40027000277356e-08,2.3469969996966796e-08,2.19150500134658e-08,2.5531840024226653e-08,2.5430200039467448e-08,2.3695139987435176e-08,2.6522719980643718e-08,2.6363639995632832e-08,2.4524890033691914e-08,3.1709791983764586e-08
432.1882210808823,1.911242671570162e-08,1.906630123943205e-08,1.5308777007158682e-08,2.1552409924954507e-08,7.240145949144248e-08,6.367632215417474e-08,5.670249193734617e-08,3.1709791983764586e-08,4.412466298845317e-08,3.3634126347934045e-08,4.8917398007657484e-08,0,0,3.8076752272784834e-08,3.967208285587144e-08,4.723388690454985e-09,3.13918636685347e-08,3.08331791674375e-08,1.9721492526998723e-08,0,0,7.831738,2.1552409924954507e-08,1.60E-01,1.40E-01,1.40E-01,2.252186997723129e-08,2.0081219967390112e-08,1.889206998327352e-08,2.1346650024666483e-08,1.74314499977472e-08,1.7441030010716717e-08,2.3826240022608247e-08,2.0153020031277312e-08,1.9263399989785197e-08,2.543300998143899e-08,2.0784819996556966e-08,1.9914160027357765e-08,3.1709791983764586e-08
432.1882210808823,3.11100084496457e-08,3.103492829484195e-08,1.5308777007158682e-08,1.6026649944195202e-08,5.472675094424984e-08,6.367632215417474e-08,5.336071945571044e-08,3.1709791983764586e-08,4.412466298845317e-08,3.8320040525604274e-08,5.560484771183753e-08,0,7.619375739577584e-10,3.0950358844669736e-08,3.464322728259196e-08,4.723388690454985e-09,0,3.027762638964583e-08,3.152661129315993e-08,0,0,7.41313,1.6026649944195202e-08,1.60E-01,1.48E-01,1.48E-01,2.1718479978043487e-08,1.8624379969755875e-08,1.573112998607212e-08,2.0249200023398355e-08,1.4567499998117328e-08,1.3569310008337723e-08,2.3349130022155524e-08,1.790005002778072e-08,1.5238469991919496e-08,2.5357869981493825e-08,1.8213809996982858e-08,1.5485050021273122e-08,3.1709791983764586e-08
432.1882210808823,2.804085963398559e-08,2.797318648996965e-08,1.5308777007158682e-08,1.148555996000728e-08,5.2069614111040234e-08,6.367632215417474e-08,5.168983321489258e-08,3.1709791983764586e-08,4.964028798102162e-08,4.776623794167942e-08,7.137053121389791e-08,0,7.445590975738324e-10,2.2273778136257687e-08,2.905560997894809e-08,4.723388690454985e-09,0,2.8610968056270828e-08,2.8054517538406633e-08,0,0,7.052999,1.148555996000728e-08,1.63E-01,1.51E-01,1.51E-01,2.1836009977924668e-08,1.80126899707492e-08,1.284520998862723e-08,2.0205210023347522e-08,1.3183249998296226e-08,9.695403005957382e-09,2.3645880022437106e-08,1.683836002613299e-08,1.116698999407848e-08,2.5875409981116125e-08,1.6974649997188128e-08,1.0820740014865365e-08,3.1709791983764586e-08
432.1882210808823,2.8319873162681962e-08,2.825152665404895e-08,1.5308777007158682e-08,8.970952968763142e-09,3.035067582350709e-08,6.367632215417474e-08,5.085439009448365e-08,3.1709791983764586e-08,5.14788109256503e-08,5.442252684741777e-08,7.981433601364416e-08,0,5.5393893473764336e-11,1.4608589086719045e-08,2.3188611810122036e-08,4.723388690454985e-09,0,2.8333191667374997e-08,2.8193401288596766e-08,0,0,6.673472,8.970952968763142e-09,1.44E-01,1.71E-01,1.70E-01,2.2362829977392074e-08,1.8444089970048645e-08,1.2363859989053405e-08,2.06533000238653e-08,1.2970379998323737e-08,8.072828004960384e-09,2.4260080023019906e-08,1.6957510026317907e-08,9.615728994901066e-09,2.659725998058932e-08,1.6936969997194367e-08,8.682734011928206e-09,3.1709791983764586e-08
432.1882210808823,2.706431228354828e-08,2.69989959156921e-08,1.5308777007158682e-08,7.490350973918599e-09,1.717860414707465e-08,6.367632215417474e-08,5.0018946974074716e-08,3.1709791983764586e-08,5.14788109256503e-08,5.318272311043225e-08,7.821638333689748e-08,0,0,9.865052147741107e-09,2.0115422293117913e-08,4.723388690454985e-09,0,2.8610968056270828e-08,2.694344753688558e-08,0,0,6.563191,7.490350973918599e-09,1.38E-01,1.91E-01,1.91E-01,2.3089129976657814e-08,1.9979169967555833e-08,1.5936719985890098e-08,2.1355260024676427e-08,1.4512019998124498e-08,1.10939100068167e-08,2.5013390023734706e-08,1.8711450029040004e-08,1.310220999305229e-08,2.738382998001528e-08,1.885697999687632e-08,1.199499001647853e-08,3.1709791983764586e-08
432.1882210808823,2.7343325812244652e-08,2.72773360797714e-08,1.5308777007158682e-08,9.138109968181102e-09,3.106432054517136e-08,6.367632215417474e-08,4.918350385366579e-08,3.1709791983764586e-08,5.14788109256503e-08,4.485213531108694e-08,7.381634649275705e-08,0,0,5.982027666942203e-09,1.8439137102024752e-08,4.723388690454985e-09,0,2.8610968056270828e-08,2.722121503726584e-08,0,0,6.231868,9.138109968181102e-09,1.34E-01,1.98E-01,1.97E-01,2.4032449975704155e-08,2.4085369960887773e-08,2.314086997951176e-08,2.2322630025794243e-08,1.8470749997612883e-08,1.8488150011360126e-08,2.5930040024604498e-08,2.3133570035903095e-08,2.1169389988774508e-08,2.8267629979370284e-08,2.349134999610863e-08,2.0592380028289493e-08,3.1709791983764586e-08
432.1882210808823,2.7343325812244652e-08,2.72773360797714e-08,1.5308777007158682e-08,1.2471739956573402e-08,3.6633831802835157e-08,6.367632215417474e-08,4.876578229346132e-08,3.1709791983764586e-08,5.14788109256503e-08,3.3238326688721623e-08,5.549574121818511e-08,0,0,2.7300347043440736e-09,1.815975623684256e-08,4.723388690454985e-09,0,2.8610968056270828e-08,2.722121503726584e-08,0,0,6.138194,1.2471739956573402e-08,1.43E-01,2.15E-01,2.15E-01,2.5337689974384607e-08,2.887774995310543e-08,3.2444009971275034e-08,2.3712250027399982e-08,2.35666399969543e-08,2.8474170017496076e-08,2.714166002575418e-08,2.862017004441825e-08,3.20312299830148e-08,2.9363909978570217e-08,2.9348939995138313e-08,3.2250330044305005e-08,3.1709791983764586e-08
300,2.804085963398559e-08,2.797318648996965e-08,1.5308777007158682e-08,1.2636539955999568e-08,2.2167973168580324e-08,1.8770697482160832e-08,1.5446903589455646e-08,3.1709791983764586e-08,5.14788109256503e-08,2.2585787927706102e-08,2.9085551725261624e-08,0,0,8.839204996585614e-10,1.8439137102024752e-08,4.723388690454985e-09,5.2798471425899576e-08,2.944429722295833e-08,2.777675003802637e-08,0,0,6.062622,1.2636539955999568e-08,1.62E-01,2.43E-01,2.43E-01,2.715506997254731e-08,3.3654789945348e-08,4.082929996385094e-08,2.568893002968407e-08,2.95896599961759e-08,3.877272002382407e-08,2.8782320027310968e-08,3.4523730053580524e-08,4.285954997727286e-08,3.0786819977531775e-08,3.576378999407568e-08,4.419511006071456e-08,3.1709791983764586e-08
432.1882210808823,2.8319873162681962e-08,2.825152665404895e-08,1.5308777007158682e-08,1.2987619954777108e-08,1.0581269541559351e-08,1.729435048918189e-08,1.406622390625352e-08,3.1709791983764586e-08,2.941647943142372e-08,1.5544976336285974e-08,1.1484175364415943e-08,1.3219004772307281e-08,0,1.1796010236105054e-09,2.0674184023482297e-08,4.723388690454985e-09,1.0168743162385401e-07,3.138873194522916e-08,2.7915633788216504e-08,0,0,6.131463,1.2987619954777108e-08,1.64E-01,2.60E-01,2.61E-01,2.9610839970064626e-08,3.665246994048007e-08,4.549692995971836e-08,2.839140003280683e-08,3.4293439995567995e-08,4.560007002801916e-08,3.096437002938147e-08,3.842707005963847e-08,4.952831997373662e-08,3.263165997618542e-08,4.000203999337361e-08,5.1849540071230094e-08,3.1709791983764586e-08
244.94208333333333,2.9575434041815645e-08,2.95040573924058e-08,1.5308777007158682e-08,1.2933269954966354e-08,2.1370603019188336e-08,1.581800349620295e-08,1.3103265783255856e-08,3.1709791983764586e-08,2.941647943142372e-08,1.0562838912735906e-08,6.661231372789228e-09,2.2028050904674274e-08,1.3902781107140853e-10,8.63797797334054e-09,2.5703039596761774e-08,4.723388690454985e-09,1.1402318244932992e-07,3.361094305639583e-08,2.9165587539927688e-08,3.65E-02,0,6.604699,1.2933269954966354e-08,1.72E-01,2.62E-01,2.69E-01,3.269298996694869e-08,3.977395993541108e-08,5.00808499556599e-08,3.1807880036754636e-08,3.924953999492748e-08,5.227506003212064e-08,3.367561003195411e-08,4.216239006543566e-08,5.5654749970487953e-08,3.4885909974540264e-08,4.38951899927287e-08,5.900963008106652e-08,3.1709791983764586e-08
111.76,3.54347181444395e-08,3.53492008380711e-08,1.5308777007158682e-08,1.1729139959159135e-08,3.408051866545209e-08,1.4552563216506714e-08,1.2166690074586898e-08,3.1709791983764586e-08,2.941647943142372e-08,1.4619822272517936e-08,4.817481839253627e-09,5.615755261725907e-08,3.478410663720202e-10,2.3512515264658585e-08,3.2687561226316606e-08,4.723388690454985e-09,6.797437382893855e-08,3.361094305639583e-08,3.472093754753296e-08,1.42E-01,0,7.368545,1.1729139959159135e-08,2.25E-01,2.36E-01,2.51E-01,3.6258729963343876e-08,4.217344993151455e-08,5.1229109954643255e-08,3.5779290041343684e-08,4.258964999449581e-08,5.3536810032895925e-08,3.6791260034910495e-08,4.4222140068632375e-08,5.594200997033563e-08,3.744703997267115e-08,4.558120999244941e-08,5.888967008090172e-08,3.1709791983764586e-08
48,4.017794813227786e-08,4.00809836274192e-08,1.5308777007158682e-08,2.161261992474486e-08,3.331105699196934e-08,1.1810775943831535e-08,1.16214535117937e-08,3.1709791983764586e-08,2.941647943142372e-08,1.9059485675247993e-08,6.412430332195104e-09,1.465048641647497e-07,6.967682875180358e-10,3.36941919734649e-08,3.911332112550705e-08,4.723388690454985e-09,3.88840513192737e-08,3.388871944529166e-08,3.958186880418757e-08,2.44E-01,0,7.819563,2.161261992474486e-08,3.04E-01,1.62E-01,1.81E-01,4.0134939959425185e-08,4.399953992854917e-08,4.937927995628104e-08,4.0117290046356334e-08,4.484298999420459e-08,5.076681003119389e-08,4.01551200381024e-08,4.514550007006542e-08,5.17438199725618e-08,4.017966997067688e-08,4.579243999241442e-08,5.320544007309281e-08,3.1709791983764586e-08
48,4.310759018358978e-08,4.300355535025185e-08,1.5308777007158682e-08,4.7273759835392765e-08,2.4565394558067375e-08,1.0334428950852594e-08,1.2091939900655574e-08,3.1709791983764586e-08,2.941647943142372e-08,2.4848553204767822e-08,1.4450806872048956e-08,5.727075812265039e-08,8.724538222117883e-10,2.7509376747178985e-08,4.0789606316600206e-08,4.723388690454985e-09,4.006966125020524e-08,3.361094305639583e-08,4.2359543807990214e-08,2.76E-01,0,8.22825,4.7273759835392765e-08,3.48E-01,1.19E-01,1.37E-01,4.412964995538669e-08,4.5296299926443355e-08,4.7175679958232047e-08,4.460945005154711e-08,4.646064999399553e-08,4.7702150029310795e-08,4.359793004136921e-08,4.5281580070276616e-08,4.7033529975059524e-08,4.294251996866055e-08,4.5050889992537265e-08,4.684230006435123e-08,3.1709791983764586e-08
48,4.408413753402709e-08,4.3977745924529394e-08,1.5308777007158682e-08,4.871996983035706e-08,3.133330410216228e-08,1.159986923054883e-08,1.512152047940164e-08,3.1709791983764586e-08,3.631091239444007e-08,3.286169051394034e-08,1.5853897262885742e-08,1.5422524252468458e-07,2.125333354015458e-09,2.084399853599229e-08,4.218651064251118e-08,4.723388690454985e-09,4.121632257279696e-08,3.33331666675e-08,4.36094975597014e-08,3.13E-01,1.91E-01,8.737526,4.871996983035706e-08,4.04E-01,9.84E-02,1.14E-01,4.792235995155241e-08,4.686192992390092e-08,4.823708995729231e-08,4.8897510056502056e-08,4.851154999373048e-08,4.8946240030075226e-08,4.684105004444654e-08,4.583331007113289e-08,4.687744997514229e-08,4.5508539966787864e-08,4.47953199925796e-08,4.578430006289776e-08,3.1709791983764586e-08
48,4.129400224706335e-08,4.11943442837364e-08,1.5308777007158682e-08,4.755256983442195e-08,2.6221679294397476e-08,1.1810775943831535e-08,1.788727691486068e-08,3.1709791983764586e-08,3.8609094154567123e-08,4.351231292651274e-08,3.017333937036195e-08,7.82005125242377e-08,2.484035968127432e-09,2.379004428977903e-08,4.302465323805776e-08,4.723388690454985e-09,4.2219576787005966e-08,3.277761388970833e-08,4.0831822555898764e-08,3.81E-01,2.21E-01,9.509397,4.755256983442195e-08,3.97E-01,1.27E-01,1.45E-01,5.090038994854174e-08,4.907189992031216e-08,4.978165995592479e-08,5.2298260060431684e-08,5.156657999333565e-08,5.09797000313247e-08,4.935006004682729e-08,4.76163100739001e-08,4.782783997463833e-08,4.74397099653785e-08,4.611647999236075e-08,4.622728006350632e-08,3.1709791983764586e-08
48,3.989893460358149e-08,3.9802643463339904e-08,1.5308777007158682e-08,4.714777983583143e-08,2.5816381577088656e-08,9.912615524287182e-09,2.338361323334049e-08,3.1709791983764586e-08,3.8609094154567123e-08,4.690461819937156e-08,3.520521069025925e-08,2.2359403480888407e-07,2.2475257660899383e-09,2.2172096889409773e-08,4.1348368046964594e-08,4.723388690454985e-09,4.297663291730544e-08,3.194428472302083e-08,3.972075255437771e-08,4.04E-01,5.21E-01,10.224973,4.714777983583143e-08,4.30E-01,1.44E-01,1.65E-01,5.2489709946935e-08,5.0592019917843634e-08,5.0553979955240996e-08,5.416915006259354e-08,5.3848389993040756e-08,5.2226920032091064e-08,5.062696004803891e-08,4.909366007619293e-08,4.840768997433085e-08,4.833171996472751e-08,4.74194899921449e-08,4.659128006400638e-08,3.1709791983764586e-08
48,3.961992107488511e-08,3.95243032992606e-08,1.5308777007158682e-08,4.4372439845495165e-08,2.347540195604492e-08,1.4341656503224008e-08,3.070473320955559e-08,3.1709791983764586e-08,3.8609094154567123e-08,4.7160598127946006e-08,3.5586332372091414e-08,6.60807360676614e-08,1.7552261147765327e-09,2.5419654644148622e-08,3.9951463721053635e-08,4.723388690454985e-09,4.3403876520103445e-08,3.194428472302083e-08,3.944298505399745e-08,4.12E-01,3.59E-01,11.079879,4.4372439845495165e-08,4.75E-01,1.36E-01,1.55E-01,5.239457994703118e-08,5.172324991600663e-08,5.047783995530841e-08,5.417337006259841e-08,5.5729339992797664e-08,5.256715003230011e-08,5.042159004784404e-08,5.0734550078739573e-08,4.854638997425731e-08,4.7990539964976506e-08,4.9279129991836855e-08,4.681701006431648e-08,3.1709791983764586e-08
48,3.822485343140324e-08,3.81326024788641e-08,1.5308777007158682e-08,4.018303986008266e-08,1.5286346998765675e-08,2.3832458600945777e-08,4.1002668935859354e-08,3.1709791983764586e-08,5.17712853436241e-08,4.761536235463887e-08,4.8940202493815124e-08,2.125163354925388e-07,2.9744348485863458e-09,2.3399006796852587e-08,3.799579766477828e-08,4.723388690454985e-09,4.345175829549369e-08,3.222206111191666e-08,3.833191505247639e-08,3.40E-01,8.27E-02,11.785658,4.018303986008266e-08,5.28E-01,1.25E-01,1.41E-01,5.060037994884504e-08,5.116427991691434e-08,4.965466995603722e-08,5.2283920060415116e-08,5.5392399992841214e-08,5.2050270031982514e-08,4.873307004624184e-08,5.0728600078730345e-08,4.835260997436006e-08,4.6432209966113775e-08,4.962240999177998e-08,4.702671006460457e-08,3.1709791983764586e-08
48,3.5713731673135874e-08,3.56275410021504e-08,1.5308777007158682e-08,3.026986989460031e-08,2.061967757224232e-08,2.7628779440034484e-08,5.7135515297861284e-08,3.1709791983764586e-08,5.615868240664309e-08,4.6169256337181175e-08,5.1679335355109054e-08,6.49734320423489e-08,3.141974222475133e-09,2.7920619075908816e-08,3.883394026032485e-08,4.723388690454985e-09,4.311491834324591e-08,3.194428472302083e-08,3.555424004867375e-08,2.35E-01,0,12.038467,3.026986989460031e-08,5.38E-01,1.04E-01,1.14E-01,4.751946995195972e-08,4.999806991880815e-08,4.7837869957645765e-08,4.8946660056558844e-08,5.425123999298869e-08,5.025569003087983e-08,4.593656004358829e-08,5.0425390078259765e-08,4.7388439974871333e-08,4.3986089967898957e-08,4.992499999172986e-08,4.6672990064118634e-08,3.1709791983764586e-08
48,3.348162344356488e-08,3.3400819689516e-08,1.5308777007158682e-08,1.432499995012035e-08,2.5315591052284417e-08,5.9176838333001496e-08,7.783023286282035e-08,3.1709791983764586e-08,5.615868240664309e-08,1.8875884753255785e-08,1.841291564967712e-08,3.7458247081245176e-08,1.6805529740643504e-09,3.5749007347973156e-08,4.972979400243039e-08,4.723388690454985e-09,4.2432186162805925e-08,3.194428472302083e-08,3.347098379582177e-08,1.01E-01,0,11.289274,1.432499995012035e-08,5.48E-01,4.69E-02,4.98E-02,4.3504109956019084e-08,4.67453099240903e-08,4.465242996046606e-08,4.454485005147246e-08,5.0310669993497964e-08,4.6623100028647765e-08,4.2349950040185026e-08,4.771940007406009e-08,4.496429997615678e-08,4.0927729970130946e-08,4.773640999209241e-08,4.486979006164142e-08,3.1709791983764586e-08
49,3.2365569328779384e-08,3.22874590331988e-08,1.5308777007158682e-08,1.4555929949316252e-08,5.08436197570123e-08,5.896593161971879e-08,7.958026634662432e-08,3.1709791983764586e-08,5.615868240664309e-08,2.2358479520069023e-08,2.340764433343743e-08,0,2.2673480907153539e-10,5.526112939051969e-08,5.336174524979891e-08,4.723388690454985e-09,5.1093784934891716e-08,3.222206111191666e-08,3.2082146293920455e-08,9.44E-03,0,9.408895,1.4555929949316252e-08,5.54E-01,4.04E-02,4.18E-02,3.8884819960689005e-08,4.373232992898308e-08,4.175678996302977e-08,3.9441150045575035e-08,4.676329999395642e-08,4.3243290026571025e-08,3.826810003631184e-08,4.5628760070815436e-08,4.3031599977181637e-08,3.750801997262665e-08,4.64071099923126e-08,4.370930006004716e-08,3.1709791983764586e-08
48,3.390014373660944e-08,3.381832993563495e-08,1.5308777007158682e-08,1.0998419961703502e-08,6.52471008648879e-08,5.7278677913457144e-08,7.216241085120398e-08,3.1709791983764586e-08,5.615868240664309e-08,2.548301195085731e-08,2.271791104252584e-08,5.6156931408829715e-08,3.8178340305937573e-10,5.672655492061708e-08,5.2523602654252325e-08,4.723388690454985e-09,6.33776042825812e-08,3.222206111191666e-08,3.3609867546011905e-08,0,0,8.303313,1.0998419961703502e-08,5.80E-01,3.70E-02,3.78E-02,3.412006996550597e-08,3.937788993605426e-08,3.765737996665927e-08,3.4141270039450925e-08,4.135483999465539e-08,3.833212002355334e-08,3.4097060032354015e-08,4.169982006471775e-08,3.939126997911199e-08,3.406843997513685e-08,4.299059999287855e-08,4.053151005568156e-08,3.1709791983764586e-08
49,3.278408962182394e-08,3.270496927931775e-08,1.5308777007158682e-08,1.3115089954333255e-08,7.972597651216011e-08,5.9176838333001496e-08,6.40190389617443e-08,3.1709791983764586e-08,5.315020563143681e-08,2.8181377970180752e-08,2.3907158167956258e-08,9.914175928176793e-09,1.2485349127076882e-09,5.266792906198227e-08,4.8053508811337235e-08,4.723388690454985e-09,5.324405779837445e-08,3.194428472302083e-08,3.263768129468098e-08,0,0,7.673408,1.3115089954333255e-08,6.06E-01,4.36E-02,4.43E-02,2.9683759969990906e-08,3.3633039945383316e-08,3.2391509971321515e-08,2.9165910033701792e-08,3.4146969995586924e-08,3.2089440019717496e-08,3.025880002871198e-08,3.574597005547743e-08,3.39960799819729e-08,3.096700997740027e-08,3.7192559993839006e-08,3.521106004837241e-08,3.1709791983764586e-08
48,3.1947049035734825e-08,3.186994878707985e-08,1.5308777007158682e-08,1.3595369952660923e-08,6.056847397813288e-08,5.9387745046284207e-08,5.7388258827130254e-08,3.1709791983764586e-08,4.412466298845317e-08,2.9626968047672984e-08,2.5214251230836037e-08,2.200009652535362e-09,0,4.467018155647656e-08,4.330403410323995e-08,4.723388690454985e-09,3.8016700353125064e-08,3.1110955556333326e-08,3.1804378793540196e-08,0,0,7.23789,1.3595369952660923e-08,5.77E-01,6.90E-02,6.97E-02,2.618730997352568e-08,2.752214995530679e-08,2.6520859976519216e-08,2.5198080029116887e-08,2.618256999661622e-08,2.5399820015607033e-08,2.7285360025890536e-08,2.8748220044616985e-08,2.7604109985362366e-08,2.8637919979100047e-08,2.99297099950421e-08,2.861881003931608e-08,3.1709791983764586e-08
