interconnector_1_price,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/agriculture_heating,weather/solar_pv_profile_1,weather/solar_thermal,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline
30,2.98544E-08,2.97824E-08,2.97824E-08,9.9955E-09,2.96665E-08,0.00E+00,0.00E+00,5.12798E-08,2.38E-08,3.51E-09,0.00E+00,0.00E+00,1.78804E-08,1.78804E-08,0,2.83332E-08,3.06933E-08,9.9955E-09,0,0,0.4229105,0.188581,0.188581
30,3.0552E-08,3.04782E-08,3.04782E-08,1.33273E-08,2.49945E-08,0.00E+00,0.00E+00,5.12798E-08,6.87E-09,1.00E-09,1.16E-08,0.00E+00,1.73216E-08,1.73216E-08,0,2.8611E-08,3.13877E-08,1.33273E-08,0,0,0.3577714,0.160913,0.160913
30,3.25051E-08,3.24266E-08,3.24266E-08,1.9158E-08,1.50329E-08,0.00E+00,0.00E+00,4.68843E-08,2.37E-09,6.69E-10,1.44E-09,0.00E+00,1.87185E-08,1.87185E-08,4.60823E-08,2.97221E-08,3.31932E-08,1.9158E-08,0,0,0.2557254,0.140892,0.140892
30,3.90619E-08,3.89676E-08,3.89676E-08,2.721E-08,9.27896E-09,0.00E+00,0.00E+00,2.93027E-08,0.00E+00,1.56E-09,1.01E-08,0.00E+00,2.26299E-08,2.26299E-08,8.87526E-08,3.16665E-08,3.97208E-08,2.721E-08,0,0,0.175875,0.135663,0.135663
30,3.1668E-08,3.15916E-08,3.15916E-08,4.88669E-08,1.81702E-08,0.00E+00,0.00E+00,2.93027E-08,1.22E-09,5.58E-09,3.18E-08,0.00E+00,2.84968E-08,2.84968E-08,9.76401E-08,3.38887E-08,3.2221E-08,4.88669E-08,0.058957487,0,0.1223109,0.151411,0.151411
91.01175049,4.43632E-08,4.42561E-08,4.42561E-08,4.66457E-08,2.39658E-08,0.00E+00,0.00E+00,2.93027E-08,2.19E-09,3.33E-08,0.00E+00,0.00E+00,3.10113E-08,3.10113E-08,5.68315E-08,3.41665E-08,4.48595E-08,4.66457E-08,0.177726179,0.131634993,0.09448362,0.165569,0.165569
72,4.78508E-08,4.77353E-08,4.77353E-08,4.94222E-08,2.6736E-08,0.00E+00,0.00E+00,2.93027E-08,5.23E-09,5.79E-08,4.62E-08,0.00E+00,3.24082E-08,3.24082E-08,3.07506E-08,3.44443E-08,4.83315E-08,4.94222E-08,0.346517315,0.351220815,0.0863802,0.148501,0.148501
51.60875,4.92459E-08,4.9127E-08,4.9127E-08,5.38646E-08,2.75257E-08,0.00E+00,0.00E+00,3.06763E-08,7.24E-09,4.61E-08,2.89E-08,0.00E+00,3.18494E-08,3.18494E-08,3.10629E-08,3.41665E-08,4.98593E-08,5.38646E-08,0.465787841,0.515908708,0.1057361,0.163996,0.163996
51.60875,4.99434E-08,4.98229E-08,4.98229E-08,5.3587E-08,3.03873E-08,0.00E+00,0.00E+00,3.66284E-08,6.45E-09,3.53E-08,3.47E-08,0.00E+00,3.21288E-08,3.21288E-08,3.13648E-08,3.41665E-08,5.02759E-08,5.3587E-08,0.470518275,0.598253834,0.1279904,0.20374,0.20374
86.32,4.61767E-08,4.60653E-08,4.60653E-08,5.38646E-08,2.85394E-08,0.00E+00,0.00E+00,3.84598E-08,0.00E+00,3.43E-08,8.95E-08,0.00E+00,3.35257E-08,3.35257E-08,3.1629E-08,3.38887E-08,4.61094E-08,5.38646E-08,0.403061601,0.259726624,0.1517244,0.207731,0.207731
86.31,4.82693E-08,4.81528E-08,4.81528E-08,5.38646E-08,2.95502E-08,0.00E+00,0.00E+00,3.84598E-08,1.09E-08,2.59E-08,6.35E-08,0.00E+00,3.21288E-08,3.21288E-08,3.18283E-08,3.38887E-08,4.80538E-08,5.38646E-08,0.332083092,0,0.1826216,0.206553,0.206553
72,4.79903E-08,4.78745E-08,4.78745E-08,5.10881E-08,2.21578E-08,0.00E+00,0.00E+00,4.10821E-08,1.21E-08,2.24E-08,1.95E-07,0.00E+00,3.157E-08,3.157E-08,3.19407E-08,3.38887E-08,4.80538E-08,5.10881E-08,0.25356108,0,0.2001899,0.186823,0.186823
91.01175049,4.50607E-08,4.49519E-08,4.49519E-08,4.60904E-08,1.94585E-08,0.00E+00,0.00E+00,5.24452E-08,1.39E-08,2.46E-08,3.75E-08,0.00E+00,3.24082E-08,3.24082E-08,3.19532E-08,3.41665E-08,4.51372E-08,4.60904E-08,0.173846463,0,0.1879235,0.151524,0.151524
91.01175049,3.73878E-08,3.72976E-08,3.72976E-08,3.97044E-08,2.66658E-08,0.00E+00,0.00E+00,5.59416E-08,1.90E-08,2.31E-08,9.82E-08,0.00E+00,3.49226E-08,3.49226E-08,3.18641E-08,3.38887E-08,3.77764E-08,3.97044E-08,0.104665359,0,0.183314,0.112959,0.112959
91.01175049,2.70643E-08,2.6999E-08,2.6999E-08,3.24854E-08,2.96225E-08,0.00E+00,0.00E+00,5.59416E-08,4.06E-08,4.57E-08,1.41E-07,0.00E+00,4.80535E-08,4.80535E-08,3.1684E-08,3.38887E-08,2.7499E-08,3.24854E-08,0.023289292,0,0.208906,0.124928,0.124928
91.01175049,2.56692E-08,2.56073E-08,2.56073E-08,2.49888E-08,5.2224E-08,0.00E+00,0.00E+00,5.59416E-08,6.16E-08,7.19E-08,6.06E-08,0.00E+00,5.08473E-08,5.08473E-08,3.98242E-08,3.44443E-08,2.61101E-08,2.49888E-08,0,0,0.2161688,0.166466,0.166466
91.01175049,2.92964E-08,2.92257E-08,2.92257E-08,2.33228E-08,6.81581E-08,0.00E+00,0.00E+00,5.53422E-08,8.61E-08,8.01E-08,2.31E-08,0.00E+00,5.22442E-08,5.22442E-08,5.12297E-08,3.44443E-08,2.99989E-08,2.33228E-08,0,0,0.181482,0.17671,0.17671
91.01175049,2.88779E-08,2.88082E-08,2.88082E-08,2.58217E-08,6.84231E-08,0.00E+00,0.00E+00,5.11466E-08,1.00E-07,6.58E-08,0.00E+00,0.00E+00,4.80535E-08,4.80535E-08,4.31073E-08,3.36109E-08,2.95822E-08,2.58217E-08,0,0,0.1234396,0.158555,0.158555
91.01175049,2.51112E-08,2.50506E-08,2.50506E-08,2.41558E-08,5.45191E-08,0.00E+00,0.00E+00,4.39541E-08,1.15E-07,5.78E-08,0.00E+00,0.00E+00,4.35834E-08,4.35834E-08,3.05194E-08,3.24998E-08,2.58324E-08,2.41558E-08,0,0,0.08147334,0.127825,0.127825
91.01175049,2.02285E-08,2.01797E-08,2.01797E-08,1.88804E-08,5.16116E-08,0.00E+00,0.00E+00,4.39541E-08,1.21E-07,4.67E-08,0.00E+00,0.00E+00,3.85546E-08,3.85546E-08,3.0074E-08,3.02776E-08,2.05548E-08,1.88804E-08,0,0,0.06705231,0.081243,0.081243
91.01175049,3.27841E-08,3.2705E-08,3.2705E-08,1.47156E-08,4.96029E-08,0.00E+00,0.00E+00,4.50529E-08,1.31E-07,3.64E-08,0.00E+00,0.00E+00,3.26876E-08,3.26876E-08,0,2.97221E-08,3.29154E-08,1.47156E-08,0,0,0.06854655,0.099334,0.099334
91.01175049,2.9994E-08,2.99216E-08,2.99216E-08,1.11061E-08,5.7476E-08,6.32E-09,6.32E-09,4.98146E-08,9.63E-08,2.68E-08,0.00E+00,2.90E-12,2.68206E-08,2.68206E-08,0,2.80554E-08,3.05544E-08,1.11061E-08,0,0,0.06114584,0.106466,0.106466
91.01175049,3.01335E-08,3.00607E-08,3.00607E-08,8.60724E-09,2.99767E-08,1.60E-10,1.60E-10,5.12798E-08,5.38E-08,1.72E-08,8.67E-09,6.13E-12,2.20711E-08,2.20711E-08,0,2.80554E-08,3.09711E-08,8.60724E-09,0,0,0.0513258,0.099946,0.099946
91.01175049,2.91569E-08,2.90865E-08,2.90865E-08,6.94132E-09,2.04895E-08,1.06E-10,1.06E-10,5.12798E-08,3.13E-08,1.06E-08,1.45E-09,1.10E-11,1.92773E-08,1.92773E-08,0,2.80554E-08,3.01378E-08,6.94132E-09,0,0,0.04712311,0.097157,0.097157
91.01175049,2.97149E-08,2.96432E-08,2.96432E-08,8.32959E-09,3.0829E-08,5.50E-11,5.50E-11,5.12798E-08,1.92E-08,4.18E-09,0.00E+00,2.79E-12,1.81598E-08,1.81598E-08,0,2.80554E-08,3.08322E-08,8.32959E-09,0,0,0.05244587,0.09821,0.09821
91.01175049,2.97149E-08,2.96432E-08,2.96432E-08,1.16614E-08,2.26916E-08,5.68E-11,5.68E-11,5.12798E-08,1.40E-08,9.48E-10,0.00E+00,5.24E-12,1.78804E-08,1.78804E-08,0,2.83332E-08,3.08322E-08,1.16614E-08,0,0,0.06910095,0.106871,0.106871
91.01175049,3.12495E-08,3.11741E-08,3.11741E-08,1.72145E-08,1.36184E-08,6.52E-11,6.52E-11,4.68843E-08,1.08E-08,3.90E-10,0.00E+00,5.49E-11,1.87185E-08,1.87185E-08,4.60677E-08,2.91665E-08,3.23599E-08,1.72145E-08,0,0,0.08102895,0.114263,0.114263
100,3.72483E-08,3.71584E-08,3.71584E-08,2.49888E-08,1.05797E-08,2.06E-10,2.06E-10,2.93027E-08,2.37E-09,2.45E-09,7.21E-09,5.59E-09,2.23505E-08,2.23505E-08,8.87246E-08,3.08332E-08,3.8193E-08,2.49888E-08,0,0,0.0866847,0.110695,0.110695
100,3.0273E-08,3.01999E-08,3.01999E-08,4.66457E-08,1.63925E-08,4.23E-10,4.23E-10,2.93027E-08,2.37E-09,1.20E-08,0.00E+00,8.77E-08,2.87762E-08,2.87762E-08,9.76093E-08,3.33332E-08,3.08322E-08,4.66457E-08,0.023833112,0,0.08962043,0.087795,0.087795
91.01175049,4.29681E-08,4.28644E-08,4.28644E-08,4.47021E-08,2.16657E-08,2.08E-09,2.08E-09,2.93027E-08,4.38E-09,3.11E-08,1.73E-08,2.08E-07,3.32463E-08,3.32463E-08,5.68135E-08,3.36109E-08,4.34706E-08,4.47021E-08,0.07118544,0,0.09211028,0.064231,0.064231
91.01175049,4.65953E-08,4.64828E-08,4.64828E-08,4.77563E-08,2.64527E-08,5.66E-09,5.66E-09,2.93027E-08,7.72E-09,5.55E-08,0.00E+00,1.84E-07,3.43638E-08,3.43638E-08,3.07408E-08,3.38887E-08,4.70816E-08,4.77563E-08,0.118270857,0,0.09047448,0.059288,0.059288
91.01175049,4.84088E-08,4.8292E-08,4.8292E-08,5.24764E-08,2.25483E-08,6.07E-09,6.07E-09,3.06763E-08,6.69E-09,3.63E-08,5.77E-08,1.28E-07,3.35257E-08,3.35257E-08,3.1053E-08,3.36109E-08,4.88871E-08,5.24764E-08,0.146315575,0,0.04144616,0.040298,0.040298
91.01175049,4.92459E-08,4.9127E-08,4.9127E-08,5.19211E-08,2.36748E-08,8.47E-09,8.47E-09,3.66284E-08,6.02E-09,3.06E-08,7.51E-08,9.36E-08,3.38051E-08,3.38051E-08,3.13548E-08,3.33332E-08,4.97204E-08,5.19211E-08,0.145612807,0,0.03087401,0.04932,0.04932
91.01175049,4.54792E-08,4.53694E-08,4.53694E-08,5.21987E-08,2.25778E-08,1.15E-08,1.15E-08,3.84598E-08,6.75E-09,3.13E-08,0.00E+00,8.92E-08,3.46432E-08,3.46432E-08,3.16189E-08,3.30554E-08,4.59705E-08,5.21987E-08,0.143900374,0,0.02486763,0.056243,0.056243
91.01175049,4.71533E-08,4.70395E-08,4.70395E-08,5.21987E-08,2.51094E-08,2.51E-08,2.51E-08,3.84598E-08,1.08E-08,3.31E-08,1.53E-07,7.35E-08,3.40845E-08,3.40845E-08,3.1818E-08,3.30554E-08,4.74982E-08,5.21987E-08,0.160251962,0,0.02280226,0.058854,0.058854
91.01175049,4.70138E-08,4.69003E-08,4.69003E-08,4.94222E-08,1.95221E-08,3.86E-08,3.86E-08,4.10821E-08,1.48E-08,3.19E-08,0.00E+00,5.90E-08,3.26876E-08,3.26876E-08,3.19304E-08,3.33332E-08,4.73594E-08,4.94222E-08,0.149936376,0,0.02482794,0.055107,0.055107
91.01175049,4.49212E-08,4.48128E-08,4.48128E-08,4.47021E-08,1.63837E-08,5.05E-08,5.05E-08,5.24452E-08,1.41E-08,3.18E-08,0.00E+00,4.06E-08,3.24082E-08,3.24082E-08,3.19427E-08,3.33332E-08,4.52761E-08,4.47021E-08,0.091888588,0,0.02495527,0.051727,0.051727
91.01175049,3.76668E-08,3.75759E-08,3.75759E-08,3.80384E-08,2.24753E-08,5.89E-08,5.89E-08,5.59416E-08,1.71E-08,3.02E-08,2.60E-08,2.23E-08,3.54814E-08,3.54814E-08,3.18538E-08,3.33332E-08,3.79153E-08,3.80384E-08,0.038243343,0,0.02242438,0.04638,0.04638
91.01175049,2.72038E-08,2.71382E-08,2.71382E-08,3.05418E-08,3.24065E-08,7.65E-08,7.65E-08,5.59416E-08,4.05E-08,4.26E-08,1.02E-07,1.77E-08,4.66566E-08,4.66566E-08,3.16736E-08,3.30554E-08,2.72212E-08,3.05418E-08,0.004252593,0,0.01953936,0.050657,0.050657
91.01175049,2.55297E-08,2.54681E-08,2.54681E-08,2.30452E-08,5.03329E-08,1.41E-07,1.41E-07,5.59416E-08,5.00E-08,6.13E-08,0.00E+00,1.53E-08,4.94504E-08,4.94504E-08,3.98112E-08,3.36109E-08,2.55546E-08,2.30452E-08,0,0,0.01798647,0.073508,0.073508
86.3,2.97149E-08,2.96432E-08,2.96432E-08,2.13793E-08,6.44807E-08,1.80E-07,1.80E-07,5.53422E-08,6.31E-08,4.81E-08,2.16E-08,1.51E-08,5.14061E-08,5.14061E-08,5.12128E-08,3.36109E-08,2.986E-08,2.13793E-08,0,0,0.02021855,0.081417,0.081417
91.01175049,2.83199E-08,2.82515E-08,2.82515E-08,2.38781E-08,6.22311E-08,1.68E-07,1.68E-07,5.11466E-08,6.91E-08,5.51E-08,0.00E+00,1.23E-08,4.83329E-08,4.83329E-08,4.30931E-08,3.30554E-08,2.86101E-08,2.38781E-08,0,0,0.02762141,0.079334,0.079334
91.01175049,2.51112E-08,2.50506E-08,2.50506E-08,2.19346E-08,5.62075E-08,1.29E-07,1.29E-07,4.39541E-08,7.84E-08,5.16E-08,2.02E-08,8.90E-09,4.44216E-08,4.44216E-08,3.05093E-08,3.16665E-08,2.54157E-08,2.19346E-08,0,0,0.03727608,0.067066,0.067066
91.01175049,1.981E-08,1.97622E-08,1.97622E-08,1.63815E-08,5.36109E-08,9.20E-08,9.20E-08,4.39541E-08,9.08E-08,4.65E-08,0.00E+00,6.25E-09,3.96721E-08,3.96721E-08,3.0064E-08,2.97221E-08,2.0277E-08,1.63815E-08,0,0,0.04232342,0.047763,0.047763
91.01175049,3.1947E-08,3.18699E-08,3.18699E-08,1.47156E-08,5.33117E-08,6.40E-08,6.40E-08,4.50529E-08,8.84E-08,4.51E-08,1.16E-08,6.07E-10,3.38051E-08,3.38051E-08,0,2.94443E-08,3.24988E-08,1.47156E-08,0,0,0.03812162,0.034739,0.034739
91.01175049,2.91569E-08,2.90865E-08,2.90865E-08,1.2772E-08,5.66018E-08,3.74E-08,3.74E-08,4.98146E-08,7.60E-08,3.43E-08,0.00E+00,3.11E-09,2.79381E-08,2.79381E-08,0,2.88887E-08,2.97211E-08,1.2772E-08,0,0,0.01941532,0.034601,0.034601
91.01175049,2.95754E-08,2.95041E-08,2.95041E-08,1.19391E-08,3.18795E-08,2.81E-08,2.81E-08,5.12798E-08,4.88E-08,1.78E-08,0.00E+00,2.41E-09,2.26299E-08,2.26299E-08,0,2.8611E-08,2.99989E-08,1.19391E-08,0,0,0.01312221,0.032797,0.032797
91.01175049,2.81804E-08,2.81124E-08,2.81124E-08,1.24944E-08,1.96562E-08,2.10E-08,2.10E-08,5.12798E-08,2.79E-08,1.01E-08,0.00E+00,1.86E-09,2.01154E-08,2.01154E-08,0,2.8611E-08,2.81934E-08,1.24944E-08,0,0,0.01323361,0.035078,0.035078
91.01175049,2.84594E-08,2.83907E-08,2.83907E-08,1.38826E-08,3.10413E-08,1.69E-08,1.69E-08,5.12798E-08,1.53E-08,4.40E-09,0.00E+00,1.55E-09,1.81598E-08,1.81598E-08,0,2.88887E-08,2.83323E-08,1.38826E-08,0,0,0.009484961,0.039329,0.039329
91.01175049,2.87384E-08,2.8669E-08,2.8669E-08,1.72145E-08,2.32065E-08,1.35E-08,1.35E-08,5.12798E-08,8.76E-09,1.28E-09,0.00E+00,1.30E-09,1.7601E-08,1.7601E-08,0,2.88887E-08,2.86101E-08,1.72145E-08,0,0,0.006027904,0.033489,0.033489
91.01175049,3.01335E-08,3.00607E-08,3.00607E-08,2.27675E-08,1.40109E-08,1.11E-08,1.11E-08,4.68843E-08,6.81E-09,1.00E-09,0.00E+00,1.21E-09,1.89979E-08,1.89979E-08,4.60521E-08,2.97221E-08,2.99989E-08,2.27675E-08,0,0,0.005858101,0.023897,0.023897
91.01175049,3.55742E-08,3.54884E-08,3.54884E-08,3.19301E-08,9.73312E-09,8.94E-09,8.94E-09,2.93027E-08,4.50E-09,1.39E-09,0.00E+00,6.87E-09,2.29092E-08,2.29092E-08,8.86943E-08,3.16665E-08,3.55542E-08,3.19301E-08,0,0,0.007027811,0.018383,0.018383
91.01175049,2.9994E-08,2.99216E-08,2.99216E-08,5.33093E-08,1.79027E-08,6.90E-09,6.90E-09,2.93027E-08,1.89E-09,9.09E-09,3.32E-08,9.15E-08,2.82175E-08,2.82175E-08,9.75758E-08,3.38887E-08,3.05544E-08,5.33093E-08,0.030285976,0,0.01162247,0.014847,0.014847
91.01175049,4.26891E-08,4.2586E-08,4.2586E-08,5.05328E-08,2.32395E-08,5.02E-09,5.02E-09,2.93027E-08,5.53E-09,2.73E-08,2.60E-08,2.12E-07,3.29669E-08,3.29669E-08,5.67939E-08,3.44443E-08,4.33317E-08,5.05328E-08,0.079023846,0,0.01903222,0.012605,0.012605
91.01175049,4.64558E-08,4.63436E-08,4.63436E-08,5.24764E-08,2.35884E-08,6.99E-09,6.99E-09,2.93027E-08,1.24E-08,4.61E-08,0.00E+00,1.82E-07,3.38051E-08,3.38051E-08,3.07302E-08,3.44443E-08,4.70816E-08,5.24764E-08,0.103931602,0,0.01580413,0.014053,0.014053
91.01175049,4.84088E-08,4.8292E-08,4.8292E-08,5.71965E-08,2.14703E-08,7.45E-09,7.45E-09,3.06763E-08,1.22E-08,3.50E-08,1.26E-07,1.28E-07,3.40845E-08,3.40845E-08,3.10422E-08,3.41665E-08,4.9026E-08,5.71965E-08,0.13300398,0,0.01445828,0.009457,0.009457
91.01175049,4.91064E-08,4.89879E-08,4.89879E-08,5.69188E-08,2.99389E-08,8.45E-09,8.45E-09,3.66284E-08,1.08E-08,2.50E-08,7.94E-08,9.25E-08,3.38051E-08,3.38051E-08,3.1344E-08,3.41665E-08,4.95815E-08,5.69188E-08,0.156178311,0,0.003770218,0.005632,0.005632
91.01175049,4.54792E-08,4.53694E-08,4.53694E-08,5.71965E-08,2.35696E-08,1.10E-08,1.10E-08,3.84598E-08,2.11E-08,2.16E-08,1.05E-07,8.55E-08,3.49226E-08,3.49226E-08,3.16078E-08,3.38887E-08,4.59705E-08,5.71965E-08,0.161371592,0,0.001727622,0.00238,0.00238
91.01175049,4.64558E-08,4.63436E-08,4.63436E-08,5.69188E-08,2.46069E-08,2.10E-08,2.10E-08,3.84598E-08,1.58E-08,2.43E-08,2.45E-08,6.91E-08,3.24082E-08,3.24082E-08,3.1807E-08,3.36109E-08,4.66649E-08,5.69188E-08,0.169974744,0.017268728,0.001064522,0.001596,0.001596
100.01,4.68743E-08,4.67611E-08,4.67611E-08,5.41423E-08,2.10741E-08,3.28E-08,3.28E-08,4.10821E-08,1.47E-08,3.16E-08,3.18E-08,5.25E-08,3.24082E-08,3.24082E-08,3.19192E-08,3.41665E-08,4.70816E-08,5.41423E-08,0.135892025,0,0.000327006,0.001477,0.001477
91.01175049,4.42236E-08,4.41169E-08,4.41169E-08,4.94222E-08,1.81187E-08,4.32E-08,4.32E-08,5.24452E-08,1.78E-08,2.83E-08,0.00E+00,3.50E-08,3.157E-08,3.157E-08,3.19315E-08,3.41665E-08,4.44428E-08,4.94222E-08,0.085887574,0,9E-05,0.001136,0.001136
100,3.71088E-08,3.70192E-08,3.70192E-08,4.27585E-08,2.24961E-08,5.05E-08,5.05E-08,5.59416E-08,2.32E-08,3.16E-08,6.35E-08,2.12E-08,3.40845E-08,3.40845E-08,3.18426E-08,3.38887E-08,3.72208E-08,4.27585E-08,0.042400967,0,0.000103668,0.000558,0.000558
118.57,2.66458E-08,2.65815E-08,2.65815E-08,3.58172E-08,3.44334E-08,6.70E-08,6.70E-08,5.59416E-08,2.90E-08,4.64E-08,0.00E+00,1.68E-08,4.66566E-08,4.66566E-08,3.16624E-08,3.41665E-08,2.65268E-08,3.58172E-08,0.004908376,0,0.000466169,0.000656,0.000656
150,2.48322E-08,2.47723E-08,2.47723E-08,2.91535E-08,5.84455E-08,1.19E-07,1.19E-07,5.59416E-08,4.67E-08,7.12E-08,5.77E-08,1.66E-08,5.11267E-08,5.11267E-08,3.9797E-08,3.52776E-08,2.45824E-08,2.91535E-08,0,0,0.001656145,0.00309,0.00309
104.46,2.88779E-08,2.88082E-08,2.88082E-08,2.721E-08,6.89297E-08,1.62E-07,1.62E-07,5.53422E-08,7.43E-08,6.27E-08,0.00E+00,1.66E-08,5.2803E-08,5.2803E-08,5.11946E-08,3.52776E-08,2.87489E-08,2.721E-08,0,0,0.00336985,0.009451,0.009451
104.46,2.81804E-08,2.81124E-08,2.81124E-08,2.97089E-08,6.83298E-08,1.51E-07,1.51E-07,5.11466E-08,6.17E-08,5.05E-08,0.00E+00,1.20E-08,4.83329E-08,4.83329E-08,4.30776E-08,3.41665E-08,2.79156E-08,2.97089E-08,0,0,0.009155037,0.017001,0.017001
104.46,2.49717E-08,2.49114E-08,2.49114E-08,2.83206E-08,5.96812E-08,1.10E-07,1.10E-07,4.39541E-08,5.85E-08,4.14E-08,2.31E-08,8.20E-09,4.44216E-08,4.44216E-08,3.04983E-08,3.27776E-08,2.45824E-08,2.83206E-08,0,0,0.02748352,0.025445,0.025445
104.46,1.96705E-08,1.9623E-08,1.9623E-08,2.41558E-08,5.23461E-08,7.64E-08,7.64E-08,4.39541E-08,5.46E-08,3.68E-08,1.73E-08,5.95E-09,3.93927E-08,3.93927E-08,3.00532E-08,3.02776E-08,1.94437E-08,2.41558E-08,0,0,0.04347754,0.041907,0.041907
104.46,3.0831E-08,3.07566E-08,3.07566E-08,1.77698E-08,5.00314E-08,5.36E-08,5.36E-08,4.50529E-08,8.67E-08,3.10E-08,0.00E+00,4.59E-09,3.35257E-08,3.35257E-08,0,2.97221E-08,3.02767E-08,1.77698E-08,0,0,0.05485985,0.04761,0.04761
104.46,2.79014E-08,2.7834E-08,2.7834E-08,1.11061E-08,6.30918E-08,3.73E-08,3.73E-08,4.94484E-08,8.31E-08,2.51E-08,0.00E+00,3.09E-09,2.68206E-08,2.68206E-08,0,2.94443E-08,2.73601E-08,1.11061E-08,0,0,0.07118271,0.051006,0.051006
100,2.81804E-08,2.81124E-08,2.81124E-08,8.60724E-09,3.58675E-08,2.58E-08,2.58E-08,5.12798E-08,7.27E-08,1.80E-08,0.00E+00,2.36E-09,2.17917E-08,2.17917E-08,0,2.91665E-08,2.76379E-08,8.60724E-09,0,0,0.1164845,0.061606,0.061606
100,2.73433E-08,2.72773E-08,2.72773E-08,6.94132E-09,2.12979E-08,2.01E-08,2.01E-08,5.12798E-08,5.32E-08,1.63E-08,0.00E+00,1.74E-09,1.92773E-08,1.92773E-08,0,2.91665E-08,2.68046E-08,6.94132E-09,0,0,0.169529,0.083752,0.083752
100,2.74828E-08,2.74165E-08,2.74165E-08,7.77428E-09,3.31581E-08,1.58E-08,1.58E-08,5.12798E-08,3.48E-08,9.92E-09,0.00E+00,1.48E-09,1.81598E-08,1.81598E-08,0,2.91665E-08,2.70823E-08,7.77428E-09,0,0,0.1954582,0.094299,0.094299
100,2.77618E-08,2.76948E-08,2.76948E-08,1.11061E-08,2.80006E-08,1.32E-08,1.32E-08,5.12798E-08,1.82E-08,7.53E-09,0.00E+00,1.23E-09,1.78804E-08,1.78804E-08,0,2.94443E-08,2.73601E-08,1.11061E-08,0,0,0.1842686,0.089528,0.089528
100,2.94359E-08,2.93649E-08,2.93649E-08,1.69368E-08,1.74625E-08,1.15E-08,1.15E-08,5.12798E-08,1.02E-08,3.18E-09,0.00E+00,9.96E-10,1.89979E-08,1.89979E-08,4.7489E-08,3.02776E-08,2.88878E-08,1.69368E-08,0,0,0.167007,0.081096,0.081096
100,3.50162E-08,3.49317E-08,3.49317E-08,2.44334E-08,8.36092E-09,8.75E-09,8.75E-09,2.93027E-08,5.35E-09,1.00E-09,5.77E-09,6.51E-09,2.26299E-08,2.26299E-08,9.14615E-08,3.19443E-08,3.45821E-08,2.44334E-08,0,0,0.1516071,0.069177,0.069177
91.01175049,2.88779E-08,2.88082E-08,2.88082E-08,4.60904E-08,1.46646E-08,6.79E-09,6.79E-09,2.93027E-08,2.92E-09,2.45E-09,2.17E-08,8.35E-08,2.82175E-08,2.82175E-08,1.01082E-07,3.44443E-08,2.86101E-08,4.60904E-08,0.111186201,0,0.1318043,0.057615,0.057615
45.2,4.08755E-08,4.07768E-08,4.07768E-08,4.44245E-08,2.43624E-08,4.21E-09,4.21E-09,2.93027E-08,8.21E-09,8.14E-09,4.76E-08,2.03E-07,3.24082E-08,3.24082E-08,5.9179E-08,3.4722E-08,4.06929E-08,4.44245E-08,0.277818052,0.181956621,0.1150162,0.0168,0.0168
43.01,4.40841E-08,4.39777E-08,4.39777E-08,4.74786E-08,2.61578E-08,6.65E-09,6.65E-09,2.93027E-08,8.58E-09,1.41E-08,6.64E-08,1.76E-07,3.49226E-08,3.49226E-08,3.24718E-08,3.49998E-08,4.40261E-08,4.74786E-08,0.444534875,0.392392199,0.1123245,0.006086,0.006086
43.01,4.56187E-08,4.55086E-08,4.55086E-08,5.19211E-08,2.26521E-08,6.82E-09,6.82E-09,2.93027E-08,1.89E-08,2.19E-08,5.77E-08,1.23E-07,3.54814E-08,3.54814E-08,3.2971E-08,3.44443E-08,4.55539E-08,5.19211E-08,0.593321632,0.538781961,0.1685698,0.010468,0.010468
30,4.64558E-08,4.63436E-08,4.63436E-08,5.16434E-08,2.73241E-08,8.03E-09,8.03E-09,3.61705E-08,3.36E-08,3.46E-08,0.00E+00,8.91E-08,3.49226E-08,3.49226E-08,3.34538E-08,3.4722E-08,4.65261E-08,5.16434E-08,0.665511739,0.616551964,0.2242372,0.017735,0.017735
30,4.24101E-08,4.23077E-08,4.23077E-08,5.16434E-08,2.52736E-08,1.03E-08,1.03E-08,3.84598E-08,5.23E-08,4.13E-08,3.18E-08,8.75E-08,3.57608E-08,3.57608E-08,3.38761E-08,3.44443E-08,4.24984E-08,5.16434E-08,0.690422495,0.616551964,0.2590678,0.023867,0.023867
34.34,4.33866E-08,4.32819E-08,4.32819E-08,5.19211E-08,2.99358E-08,2.15E-08,2.15E-08,3.84598E-08,3.85E-08,4.86E-08,8.37E-08,7.63E-08,3.40845E-08,3.40845E-08,3.41947E-08,3.44443E-08,4.33317E-08,5.19211E-08,0.667692018,0.52048383,0.2906779,0.024982,0.024982
43.03,4.29681E-08,4.28644E-08,4.28644E-08,4.91446E-08,2.46289E-08,3.60E-08,3.60E-08,3.84598E-08,2.94E-08,4.73E-08,1.62E-07,5.82E-08,3.40845E-08,3.40845E-08,3.43745E-08,3.4722E-08,4.29151E-08,4.91446E-08,0.571642807,0.351220815,0.3350128,0.028317,0.028317
