Input Name,GM0482_alblasserdam,GM0505_dordrecht,GM0523_hardinxveld_giessendam,GM0531_hendrik_ido_ambacht,GM0590_papendrecht,GM0610_sliedrecht,GM0642_zwijndrecht
industry_chemicals_refineries_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_chemicals_refineries_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_diesel_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_chemical_fertilizers_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_chemical_other_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_chemical_refineries_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_other_food_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_final_demand_for_other_paper_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_kerosene_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_lpg_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_bio_oil_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_other_food_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_food_heater_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_metals_process_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_metals_process_heat_useable_heat_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_metals_production,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_other_oil_in_crude_oil_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_other_paper_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_paper_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_paper_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_paper_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_other_paper_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_other_paper_heater_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_blastfurnace_bof_share,98.470336,100.0,100.0,100.0,100.0,100.0,100.0
industry_steel_cyclonefurnace_bof_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_cyclonefurnace_bof_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_dri_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_dri_network_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_steel_production,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_steel_scrap_hbi_eaf_share,1.5296639999999961,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_aggregated_other_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_aggregated_other_energetic,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_aggregated_other_non_energetic,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_aggregated_other_useable_heat_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_fertilizers,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_chemical_fertilizers_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_fertilizers_useable_heat_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_other,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_chemical_other_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_other_useable_heat_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_refineries,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_chemical_refineries_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_chemical_refineries_useable_heat_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_food,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_other_food_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_food_useable_heat_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_ict,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_other_ict_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_paper,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_useful_demand_for_other_paper_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_useful_demand_for_other_paper_useable_heat_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
initial_updates_interconnector_curves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
initial_updates_interconnector_prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0
input_capacity_of_industry_chemical_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
input_capacity_of_industry_metal_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
input_capacity_of_industry_other_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
input_capacity_of_industry_other_ict_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_ammonia_reforming,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_co2_capture_industry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_co2_ccs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_co2_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_co2_transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_co2_utilisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_combustion_biomass_plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_combustion_coal_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_combustion_gas_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_combustion_hydrogen_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_combustion_oil_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_combustion_waste_incinerator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_electric_heat_pumps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_electrolyzers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_energy_flexibility_hv_opac_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_energy_flexibility_mv_batteries_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_flexibility_p2h_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_gas_heat_pumps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_households_flexibility_p2p_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_households_storage_space_heating,154.7368,154.7368,154.7368,154.7368,154.7368,154.7368,154.7368
investment_costs_households_storage_water_heating,50.71375,50.71375,50.71375,50.71375,50.71375,50.71375,50.71375
investment_costs_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_nuclear_nuclear_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_nuclear_small_modular_reactor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_solar_concentrated_solar_power,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_solar_solar_panels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_solar_thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_water_mountains,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_water_river,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_wind_offshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investment_costs_wind_onshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land_use_impact_visual_wind_inland_large_scale,100.0,100.0,100.0,100.0,100.0,100.0,100.0
land_use_impact_visual_wind_inland_small_scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_demand_of_biogenic_waste,0.024829561817001727,0.1467998817995178,0.02233287260743924,0.03831143610669568,0.03994950177243439,0.030962410385783307,0.0552278045716847
max_demand_of_dry_biomass,0.005174269925,0.03294181477,0.004897334756,0.007822200639,0.008537059892000001,0.006474626957,0.01190101575
max_demand_of_oily_biomass,0.0012193178600000002,0.007208976099000001,0.001096711679,0.001881379084,0.001961820404,0.0015204867590000001,0.002712099753
max_demand_of_wet_biomass,0.004120192914000001,0.04177695487,0.0067055027589999995,0.005318346744,0.005702447529999999,0.004805975943,0.008815387113
merit_order_subtype_of_energy_power_nuclear_uranium_oxide,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_total_share,99.35230998700575,99.42703000450635,99.32262006110373,99.32571954478385,99.36908040247788,99.33177160103035,99.34567853862094
om_costs_co2_capture_industry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_co2_ccs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_co2_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_co2_transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_co2_utilisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_combustion_biomass_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_combustion_coal_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_combustion_gas_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_combustion_hydrogen_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_combustion_oil_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_combustion_waste_incinerator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_nuclear_nuclear_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_nuclear_small_modular_reactor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_solar_thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_water_mountains,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_water_river,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_wind_offshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
om_costs_wind_onshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
other_useful_demand_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
other_useful_demand_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
other_useful_demand_useable_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
output_of_energy_production_synthetic_kerosene_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
output_of_energy_production_synthetic_methanol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propane_gas_total_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relative_capacity_of_electrolyser,50.0,50.0,50.0,50.0,50.0,50.0,50.0
relative_capacity_of_offshore_cable,50.0,50.0,50.0,50.0,50.0,50.0,50.0
settings_enable_merit_order,1.0,1.0,1.0,1.0,1.0,1.0,1.0
settings_enable_storage_optimisation_energy_flexibility_flow_batteries_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settings_enable_storage_optimisation_energy_flexibility_hv_opac_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settings_enable_storage_optimisation_energy_flexibility_mv_batteries_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settings_enable_storage_optimisation_energy_flexibility_pumped_storage_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settings_enable_storage_optimisation_households_flexibility_p2p_electricity,default,default,default,default,default,default,default
settings_enable_storage_optimisation_transport_car_flexibility_p2p_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settings_weather_curve_set,default,default,default,default,default,default,default
share_of_energy_chp_combined_cycle_ht_network_gas,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_combined_cycle_mt_network_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_engine_ht_biogas,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_local_engine_ht_network_gas,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_local_engine_mt_biogas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_engine_mt_network_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_ht_wood_pellets_ccs_dispatchable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_ht_wood_pellets_ccs_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_ht_wood_pellets_dispatchable,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_local_ht_wood_pellets_must_run,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_local_mt_wood_pellets_ccs_dispatchable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_mt_wood_pellets_ccs_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_mt_wood_pellets_dispatchable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_local_mt_wood_pellets_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_supercritical_ccs_ht_waste_mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_supercritical_ccs_mt_waste_mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_supercritical_ht_waste_mix,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_supercritical_mt_waste_mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_ultra_supercritical_cofiring_ht_coal,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_ultra_supercritical_cofiring_mt_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_ultra_supercritical_ht_coal,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_ultra_supercritical_ht_lignite,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_chp_ultra_supercritical_mt_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_chp_ultra_supercritical_mt_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_heat_flexibility_p2h_boiler_ht_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_heat_flexibility_p2h_boiler_mt_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_heat_flexibility_p2h_heatpump_ht_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_energy_heat_flexibility_p2h_heatpump_mt_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_hydrogen_autothermal_reformer_ccs_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_hydrogen_biomass_gasification_ccs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_hydrogen_steam_methane_reformer_ccs_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_power_combined_cycle_ccs_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_power_combined_cycle_ccs_network_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_power_supercritical_ccs_waste_mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_power_ultra_supercritical_ccs_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_power_ultra_supercritical_oxyfuel_ccs_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_power_wood_pellets_ccs_dispatchable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_power_wood_pellets_ccs_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_steel_chemical_feedstock_coal_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_energy_steel_energy_production_coal_gas,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_industry_chemicals_fertilizers_captured_combustion_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_industry_chemicals_fertilizers_captured_processes_co2,65.0,65.0,65.0,65.0,65.0,65.0,65.0
share_of_industry_chemicals_other_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_industry_chemicals_refineries_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_industry_other_food_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_industry_other_paper_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_industry_steel_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_molecules_other_utilisation_delayed_emitted_co2,100.0,100.0,100.0,100.0,100.0,100.0,100.0
share_of_molecules_other_utilisation_delayed_indefinitely_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
share_of_molecules_transport_pipelines_co2,50.0,50.0,50.0,50.0,50.0,50.0,50.0
share_of_molecules_transport_ships_co2,50.0,50.0,50.0,50.0,50.0,50.0,50.0
transport_bicycle_using_electricity_share,16.00000008236662,15.99999992105664,15.99999997896079,15.999999959678194,15.999999994193853,15.99999990837657,16.00000002021081
transport_bicycle_using_human_power_share,83.99999991763339,84.00000007894336,84.00000002103921,84.00000004032181,84.00000000580616,84.00000009162343,83.99999997978918
transport_bicycles_share,8.421857401356188,6.836395854574039,3.8921226607197488,9.196505393025936,7.707937725123301,6.546727207678252,7.72091878953029
transport_bus_using_compressed_natural_gas_share,0.41830542744485677,0.4066956774353664,0.3858627519018677,0.4041082118231768,0.39905933736108423,0.41046796023185883,0.4145147183342934
transport_bus_using_diesel_mix_share,99.58169457255515,99.59330432256463,99.61413724809802,99.59589178817683,99.60094066263892,99.58953203976814,99.58548528166571
transport_bus_using_electricity_availability,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_bus_using_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_bus_using_gasoline_mix_share,0.0,0.0,1.245362726084711e-13,0.0,0.0,0.0,0.0
transport_bus_using_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_bus_using_lng_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_busses_share,6.793177119155898,6.322338075253916,2.535222232548999,4.815960326300453,5.894664114564306,5.717222969838967,2.8697167184871533
transport_car_using_compressed_natural_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_car_using_diesel_mix_share,18.50035822215554,18.640888597283407,19.929976439309065,19.0378716710531,19.281909459650375,18.8673799783085,18.655315294758903
transport_car_using_electricity_availability,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_car_using_electricity_custom_profile_charging_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_car_using_electricity_fast_charging_share,8.0,8.0,8.0,8.0,8.0,8.0,8.0
transport_car_using_electricity_home_charging_share,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001
transport_car_using_electricity_public_charging_share,24.0,24.0,24.0,24.0,24.0,24.0,24.0
transport_car_using_electricity_share,1.210296234497436,2.6960227712695892,0.31051426256443215,1.1555966064052383,0.9024740847407816,0.780129430485942,1.119579393372288
transport_car_using_electricity_work_charging_share,12.0,12.0,12.0,12.0,12.0,12.0,12.0
transport_car_using_gasoline_mix_share,78.89866696406625,77.2825713904456,78.37800792426661,78.42421588236053,78.43314326122982,78.95010605015216,78.8355394279351
transport_car_using_hydrogen_share,0.0,0.018324181830155613,0.0,0.0,0.0,0.010799288195980796,0.0
transport_car_using_lpg_share,1.3906785792807728,1.3621930591712552,1.3815013738598785,1.3823158401811424,1.3824731943790416,1.3915852528574135,1.3895658839337062
transport_cars_share,81.57768144232122,69.52233107855432,83.78653680775075,82.89605846730116,83.30097522649785,76.51449628092001,59.13149519305525
transport_freight_train_using_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_freight_train_using_diesel_mix_share,0.0,11.00760553552869,61.94870713094335,0.0,0.0,55.395451901962666,64.58250514102784
transport_freight_train_using_electricity_share,100.0,88.99239446447132,38.05129286905666,100.0,100.0,44.604548098037334,35.41749485897216
transport_freight_train_using_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_freight_trains_share,0.0,1.8278434807065806,0.8969012554463159,0.0,0.0,1.4345462996149736,2.7609211764883392
transport_motorcycle_using_electricity_share,7.769462347467959,11.152232708542895,4.512720865362996,8.406641482806949,8.794180476647448,8.878996449234858,10.429873626272414
transport_motorcycle_using_gasoline_mix_share,92.23053765253204,88.8477672914571,95.487279134637,91.59335851719305,91.20581952335256,91.12100355076514,89.57012637372759
transport_motorcycles_share,3.207284037166701,2.58342353974774,2.3892378934548617,3.091475813372447,3.096422933814528,2.7163365328123557,2.3322796866403763
transport_passenger_train_using_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_passenger_train_using_diesel_mix_share,0.0,15.003972547007049,69.91064819479017,0.0,0.0,63.93021614023667,72.2402973300623
transport_passenger_train_using_electricity_share,100.0,84.99602745299295,30.089351805209823,100.0,100.0,36.06978385976333,27.759702669937692
transport_passenger_train_using_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_passenger_trains_share,0.0,14.735511451869993,7.396880405525636,0.0,0.0,8.50521700875041,27.945589612286923
transport_plane_using_bio_ethanol_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_plane_using_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_plane_using_gasoline_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_plane_using_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_plane_using_kerosene_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
transport_planes_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_planes_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_rail_mixer_diesel_biodiesel_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_rail_mixer_diesel_diesel_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
transport_road_mixer_diesel_biodiesel_share,5.5239430459709205,5.375363638518075,4.8533533116235725,5.250260312788298,5.412599271673149,4.956939100730999,5.38933474676251
transport_road_mixer_diesel_diesel_share,94.47605695402908,94.62463636148192,95.14664668837642,94.74973968721172,94.58740072832686,95.04306089926901,94.61066525323749
transport_road_mixer_gasoline_ethanol_share,6.763471427787403,6.819877309057374,7.6748561714190675,6.643039111604261,6.983648501838799,7.206919015088912,6.624390317803029
transport_road_mixer_gasoline_gasoline_share,93.23652857221259,93.1801226909426,92.32514382858092,93.35696088839575,93.0163514981612,92.79308098491109,93.37560968219698
transport_road_mixer_lng_bio_lng_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_road_mixer_lng_lng_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
transport_ship_using_ammonia_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_ship_using_diesel_mix_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
transport_ship_using_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_ship_using_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_ship_using_lng_mix_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_shipping_mixer_diesel_bio_ethanol_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_shipping_mixer_diesel_bio_lng_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_shipping_mixer_diesel_biodiesel_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_shipping_mixer_diesel_diesel_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
transport_shipping_mixer_diesel_heavy_fuel_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_shipping_mixer_diesel_lng_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_shipping_mixer_lng_bio_lng_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_shipping_mixer_lng_lng_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
transport_ships_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_ships_share,72.44647980239498,70.50017794781293,47.357488673214164,36.03889744403821,65.58713919698245,41.771692394563615,73.22510343566125
transport_trains_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_trams_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_truck_using_compressed_natural_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_truck_using_diesel_mix_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
transport_truck_using_electricity_availability,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_truck_using_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_truck_using_gasoline_mix_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_truck_using_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_truck_using_lng_mix_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_trucks_share,27.446212220154255,27.58634800606553,51.676719247958346,63.7545277371671,34.32713593621116,56.63075919096965,23.93900587160927
transport_useful_demand_freight_tonne_kms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_useful_demand_passenger_kms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_van_using_compressed_natural_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_van_using_diesel_mix_share,84.93073556826639,85.73537298712,74.12189808953113,86.86093733905729,84.47828266998154,80.46564470470669,87.77246257594338
transport_van_using_electricity_availability,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_van_using_electricity_share,5.187752953731271,1.8357286586538129,0.5601036715635631,0.8678399357001237,0.42287778713891566,7.422494123754456,0.6787900943959989
transport_van_using_gasoline_mix_share,6.133931707901435,7.715217891850032,15.716105225659435,7.617340979276793,9.372579566004756,7.518417707759665,7.168865816079493
transport_van_using_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_van_using_lpg_share,3.747579770100907,4.713680462376154,9.60189301324587,4.6538817459657915,5.726259976874784,4.593443463779191,4.379881513581132
