Sidebar,Sectie,Slide,Naam,Key,Gebruikerswaarde,Minimumwaarde,Maximumwaarde,Standaardwaarde,Eenheid
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Elektriciteitsverbruik van CO2-afvang,external_coupling_industry_chemical_other_ccus_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,CO2-afvangpotentieel van emissies,external_coupling_industry_chemical_other_ccus_electricity_use,,0.0,0.03408905059156015,0.0,PJ/Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,CO2-afvangpotentieel van emissies,external_coupling_industry_chemical_refineries_ccus_capture_potential,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Afgevangen CO2 van potentieel,external_coupling_industry_chemical_refineries_ccus_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Elektriciteitsverbruik van CO2-afvang,external_coupling_industry_chemical_refineries_ccus_electricity_use,,0.0,0.03408905059156015,0.0,PJ/Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Generieke industrie,external_coupling_industry_external_coupling_node_captured_co2_supply,,0.0,0.8501080775676426,0.0,Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,CO2-afvangpotentieel van emissies,external_coupling_industry_metal_steel_ccus_capture_potential,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Afgevangen CO2 van potentieel,external_coupling_industry_metal_steel_ccus_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Elektriciteitsverbruik van CO2-afvang,external_coupling_industry_metal_steel_ccus_electricity_use,,0.0,0.03408905059156015,0.0,PJ/Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,CO2-afvangpotentieel van emissies,external_coupling_industry_other_food_ccus_capture_potential,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Afgevangen CO2 van potentieel,external_coupling_industry_other_food_ccus_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Elektriciteitsverbruik van CO2-afvang,external_coupling_industry_other_food_ccus_electricity_use,,0.0,0.03408905059156015,0.0,PJ/Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,CO2-afvangpotentieel van emissies,external_coupling_industry_other_paper_ccus_capture_potential,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Afgevangen CO2 van potentieel,external_coupling_industry_other_paper_ccus_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Elektriciteitsverbruik van CO2-afvang,external_coupling_industry_other_paper_ccus_electricity_use,,0.0,0.03408905059156015,0.0,PJ/Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Kunstmestindustrie (verbrandingsemissies),share_of_industry_chemicals_fertilizers_captured_combustion_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Kunstmestindustrie (procesemissies),share_of_industry_chemicals_fertilizers_captured_processes_co2,,0.0,100.0,65.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Voedselindustrie,share_of_industry_other_food_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Papierindustrie,share_of_industry_other_paper_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Afvang van CO<sub>2</sub> in de industriesector,Staalindustrie,share_of_industry_steel_captured_co2,,0.0,100.0,0.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Transport van CO<sub>2</sub>,Leidingen,share_of_molecules_transport_pipelines_co2,,0.0,100.0,50.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Transport van CO<sub>2</sub>,Vloeibaar in schepen,share_of_molecules_transport_ships_co2,,0.0,100.0,50.0,%
Emissies,"Koolstofafvang, -gebruik en -opslag",Gebruik en opslag van CO<sub>2</sub>,Opslag van CO<sub>2</sub> onder de zeebodem,demand_of_molecules_offshore_sequestration_co2,0.0,0.0,65.0,0.0,Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Gebruik en opslag van CO<sub>2</sub>,Overig gebruik,demand_of_molecules_other_utilisation_co2,,0.0,0.8501080775676426,0.0,Mton
Emissies,"Koolstofafvang, -gebruik en -opslag",Gebruik en opslag van CO<sub>2</sub>,Overig gebruik,external_coupling_molecules_other_utilisation_demand,,0.0,68.1781011831203,0.0,Mton
Emissies,Emissiefactoren,CO<sub>2</sub>-emissies van geïmporteerde waterstofdragers en ammoniak,Ammoniak,co2_emissions_of_imported_ammonia_future,0.0,0.0,1500.0,0.0,kg/MWh
Emissies,Emissiefactoren,CO<sub>2</sub>-emissies van geïmporteerde waterstofdragers en ammoniak,Waterstof,co2_emissions_of_imported_hydrogen_future,0.0,0.0,1500.0,0.0,kg/MWh
Emissies,Emissiefactoren,CO<sub>2</sub>-emissies van geïmporteerde waterstofdragers en ammoniak,Vloeibare waterstof,co2_emissions_of_imported_liquid_hydrogen_future,0.0,0.0,1500.0,0.0,kg/MWh
Emissies,Emissiefactoren,CO<sub>2</sub>-emissies van geïmporteerde waterstofdragers en ammoniak,LOHC,co2_emissions_of_imported_lohc_future,0.0,0.0,1500.0,0.0,kg/MWh
Emissies,Emissiefactoren,CO<sub>2</sub>-emissies van geïmporteerde warmte,CO<sub>2</sub>-uitstoot van geïmporteerde (rest)warmte,co2_emissions_of_imported_heat,0.0,0.0,100.0,0.0,kg/GJ
Emissies,Broeikasgassen,Landbouw,Landbouw,change_in_energetic_emissions_other_ghg_agriculture,21.0,0.0,500.0,21.0,%
Emissies,Broeikasgassen,Landbouw,Mest,change_in_non_energetic_emissions_co2_agriculture_manure,50.0,0.0,500.0,50.0,%
Emissies,Broeikasgassen,Landbouw,Landbewerking,change_in_non_energetic_emissions_co2_agriculture_soil_cultivation,75.0,0.0,500.0,75.0,%
Emissies,Broeikasgassen,Landbouw,Fermentatie,change_in_non_energetic_emissions_other_ghg_agriculture_fermentation,50.0,0.0,500.0,50.0,%
Emissies,Broeikasgassen,Landbouw,Mest,change_in_non_energetic_emissions_other_ghg_agriculture_manure,50.0,0.0,500.0,50.0,%
Emissies,Broeikasgassen,Landbouw,Overige activiteiten,change_in_non_energetic_emissions_other_ghg_agriculture_other,48.0,0.0,500.0,48.0,%
Emissies,Broeikasgassen,Landbouw,Landbewerking,change_in_non_energetic_emissions_other_ghg_agriculture_soil_cultivation,64.0,0.0,500.0,64.0,%
Emissies,Broeikasgassen,Gebouwde Omgeving,Gebouwen,change_in_energetic_emissions_other_ghg_buildings,100.0,0.0,500.0,100.0,%
Emissies,Broeikasgassen,Gebouwde Omgeving,Huishoudens,change_in_energetic_emissions_other_ghg_households,100.0,0.0,500.0,100.0,%
Emissies,Broeikasgassen,Uitgestelde emissies,Uitgestoten uitgesteld,share_of_molecules_other_utilisation_delayed_emitted_co2,,0.0,100.0,0.0,%
Emissies,Broeikasgassen,Uitgestelde emissies,Onbepaalde tijd uitgesteld,share_of_molecules_other_utilisation_delayed_indefinitely_co2,100.0,0.0,100.0,100.0,%
Emissies,Broeikasgassen,Indirecte emissies,Indirecte emissies,change_in_indirect_emissions_co2,100.0,0.0,500.0,100.0,%
Emissies,Broeikasgassen,Industrie en Energie,Energiesector,change_in_energetic_emissions_other_ghg_energy,100.0,0.0,500.0,100.0,%
Emissies,Broeikasgassen,Industrie en Energie,Industrie,change_in_energetic_emissions_other_ghg_industry,34.0,0.0,500.0,34.0,%
Emissies,Broeikasgassen,Industrie en Energie,Chemische industrie,change_in_non_energetic_emissions_co2_chemical_industry,100.0,0.0,500.0,100.0,%
Emissies,Broeikasgassen,Industrie en Energie,Overige industrie,change_in_non_energetic_emissions_co2_other_industry,0.0,0.0,500.0,0.0,%
Emissies,Broeikasgassen,Industrie en Energie,Afvalbeheer,change_in_non_energetic_emissions_co2_waste_management,50.0,0.0,500.0,50.0,%
Emissies,Broeikasgassen,Industrie en Energie,Chemische industrie,change_in_non_energetic_emissions_other_ghg_chemical_industry,34.0,0.0,500.0,34.0,%
Emissies,Broeikasgassen,Industrie en Energie,Overige industrie,change_in_non_energetic_emissions_other_ghg_other_industry,34.0,0.0,500.0,34.0,%
Emissies,Broeikasgassen,Industrie en Energie,Afvalbeheer,change_in_non_energetic_emissions_other_ghg_waste_management,34.0,0.0,500.0,34.0,%
Emissies,Broeikasgassen,Transport,Transport,change_in_energetic_emissions_other_ghg_transport,100.0,0.0,500.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 1,Interconnectiecapaciteit,electricity_interconnector_1_capacity,60000.0,0.0,600000.0,60000.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 1,Toekomstige import,electricity_interconnector_1_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 1,Huidige import,electricity_interconnector_1_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 1,Beschikbaar voor export,electricity_interconnector_1_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 1,Beschikbaar voor import,electricity_interconnector_1_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 1,Elektriciteitsprijs in externe markt,electricity_interconnector_1_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 10,Interconnectiecapaciteit,electricity_interconnector_10_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 10,Toekomstige import,electricity_interconnector_10_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 10,Huidige import,electricity_interconnector_10_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 10,Beschikbaar voor export,electricity_interconnector_10_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 10,Beschikbaar voor import,electricity_interconnector_10_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 10,Elektriciteitsprijs in externe markt,electricity_interconnector_10_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 11,Interconnectiecapaciteit,electricity_interconnector_11_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 11,Toekomstige import,electricity_interconnector_11_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 11,Huidige import,electricity_interconnector_11_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 11,Beschikbaar voor export,electricity_interconnector_11_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 11,Beschikbaar voor import,electricity_interconnector_11_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 11,Elektriciteitsprijs in externe markt,electricity_interconnector_11_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 12,Interconnectiecapaciteit,electricity_interconnector_12_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 12,Toekomstige import,electricity_interconnector_12_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 12,Huidige import,electricity_interconnector_12_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 12,Beschikbaar voor export,electricity_interconnector_12_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 12,Beschikbaar voor import,electricity_interconnector_12_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 12,Elektriciteitsprijs in externe markt,electricity_interconnector_12_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 2,Interconnectiecapaciteit,electricity_interconnector_2_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 2,Toekomstige import,electricity_interconnector_2_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 2,Huidige import,electricity_interconnector_2_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 2,Beschikbaar voor export,electricity_interconnector_2_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 2,Beschikbaar voor import,electricity_interconnector_2_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 2,Elektriciteitsprijs in externe markt,electricity_interconnector_2_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 3,Interconnectiecapaciteit,electricity_interconnector_3_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 3,Toekomstige import,electricity_interconnector_3_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 3,Huidige import,electricity_interconnector_3_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 3,Beschikbaar voor export,electricity_interconnector_3_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 3,Beschikbaar voor import,electricity_interconnector_3_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 3,Elektriciteitsprijs in externe markt,electricity_interconnector_3_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 4,Interconnectiecapaciteit,electricity_interconnector_4_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 4,Toekomstige import,electricity_interconnector_4_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 4,Huidige import,electricity_interconnector_4_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 4,Beschikbaar voor export,electricity_interconnector_4_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 4,Beschikbaar voor import,electricity_interconnector_4_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 4,Elektriciteitsprijs in externe markt,electricity_interconnector_4_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 5,Interconnectiecapaciteit,electricity_interconnector_5_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 5,Toekomstige import,electricity_interconnector_5_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 5,Huidige import,electricity_interconnector_5_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 5,Beschikbaar voor export,electricity_interconnector_5_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 5,Beschikbaar voor import,electricity_interconnector_5_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 5,Elektriciteitsprijs in externe markt,electricity_interconnector_5_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 6,Interconnectiecapaciteit,electricity_interconnector_6_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 6,Toekomstige import,electricity_interconnector_6_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 6,Huidige import,electricity_interconnector_6_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 6,Beschikbaar voor export,electricity_interconnector_6_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 6,Beschikbaar voor import,electricity_interconnector_6_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 6,Elektriciteitsprijs in externe markt,electricity_interconnector_6_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 7,Interconnectiecapaciteit,electricity_interconnector_7_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 7,Toekomstige import,electricity_interconnector_7_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 7,Huidige import,electricity_interconnector_7_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 7,Beschikbaar voor export,electricity_interconnector_7_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 7,Beschikbaar voor import,electricity_interconnector_7_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 7,Elektriciteitsprijs in externe markt,electricity_interconnector_7_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 8,Interconnectiecapaciteit,electricity_interconnector_8_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 8,Toekomstige import,electricity_interconnector_8_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 8,Huidige import,electricity_interconnector_8_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 8,Beschikbaar voor export,electricity_interconnector_8_export_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 8,Beschikbaar voor import,electricity_interconnector_8_import_availability,,0.0,100.0,100.0,%
Flexibiliteit,Import en export van elektriciteit,Interconnector 8,Elektriciteitsprijs in externe markt,electricity_interconnector_8_marginal_costs,,0.1,500.0,96.22512,€/MWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 9,Interconnectiecapaciteit,electricity_interconnector_9_capacity,0.0,0.0,600000.0,0.0,MW
Flexibiliteit,Import en export van elektriciteit,Interconnector 9,Toekomstige import,electricity_interconnector_9_co2_emissions_future,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 9,Huidige import,electricity_interconnector_9_co2_emissions_present,0.0,0.0,1000.0,0.0,g/kWh
Flexibiliteit,Import en export van elektriciteit,Interconnector 9,Beschikbaar voor export,electricity_interconnector_9_export_availability,,0.0,100.0,100.0,%
